sent_correct	sent_wrong
W nocy obudziło mnie pytanie: - Czy pan lubi pingwiny?	W nocy obudziła mnie pytanie: - Czy pan lubi pingwiny?
Pod spodem figurowało zupełnie inne nazwisko.	Pod spodem figurowała zupełnie inne nazwisko.
Znowu odpowiedziało mu milczenie.	Znowu odpowiedziała mu milczenie.
Uroczystość rozpoczęło wystąpienie rektora UŁ prof. Stanisława Liszewskiego, z którym zapoznali śmy czytelników w poprzednim, specjalnym, wydaniu "Kroniki".	Uroczystość rozpoczęła wystąpienie rektora UŁ prof. Stanisława Liszewskiego, z którym zapoznali śmy czytelników w poprzednim, specjalnym, wydaniu "Kroniki".
- O ile wzrosło u nas pogłowie bydła rogatego? - zapytał.	- O ile wzrosła u nas pogłowie bydła rogatego? - zapytał.
Wiosną i latem 1919 r. nastąpiło znaczne wzmocnienie Flotylli Wiślanej.	Wiosną i latem 1919 r. nastąpiła znaczne wzmocnienie Flotylli Wiślanej.
Tu biło serce Orkiestry.	Tu biła serce Orkiestry.
Poza tym mogło się wdać zakażenie krwi.	Poza tym mogła się wdać zakażenie krwi.
Więc, o co było całe zamieszanie?	Więc, o co była całe zamieszanie?
Kary trzech lat obozu wymierzono wczoraj dwóm członkom Falun Gong, którzy przekazali wiadomość o śmiertelnym pobiciu trzeciego członka stowarzyszenia przez policję - poinformowało hongkońskie Centrum Praw Człowieka.	Kary trzech lat obozu wymierzono wczoraj dwóm członkom Falun Gong, którzy przekazali wiadomość o śmiertelnym pobiciu trzeciego członka stowarzyszenia przez policję - poinformowała hongkońskie Centrum Praw Człowieka.
W środę około godz. 23, gdy był już w łóżku, nagle zgasło światło.	W środę około godz. 23, gdy był już w łóżku, nagle zgasła światło.
Nie chcę, by padło słowo: oszustwo.	Nie chcę, by padła słowo: oszustwo.
– miało być średniowiecze a był Kochanowski?	– miała być średniowiecze a był Kochanowski?
Uczeni przypuszczają, że panują na nim obecnie warunki zbliżone do tych, jakie przed miliardami lat istniały na Ziemi, zanim zakiełkowało na niej życie.	Uczeni przypuszczają, że panują na nim obecnie warunki zbliżone do tych, jakie przed miliardami lat istniały na Ziemi, zanim zakiełkowała na niej życie.
Dziewczynę bolało kolano.	Dziewczynę bolała kolano.
Dzięki temu wyszło szydło z worka, ale czy ktoś za to odpowie głową???	Dzięki temu wyszła szydło z worka, ale czy ktoś za to odpowie głową???
"Zostań Spidermanem w swoim mieście" - brzmiało hasło ogólnopolskiego programu edukacyjnego, którego bohaterem jest komiksowy człowiek-pająk, walczący z przestępcami i złem.	"Zostań Spidermanem w swoim mieście" - brzmiała hasło ogólnopolskiego programu edukacyjnego, którego bohaterem jest komiksowy człowiek-pająk, walczący z przestępcami i złem.
Rozmawiali niby spokojnie, ale gdzieś nad nimi wisiało ogromne napięcie.	Rozmawiali niby spokojnie, ale gdzieś nad nimi wisiała ogromne napięcie.
- Problem deficytu budżetowego powinno częściowo rozwiązać powodzenie wprowadzanych obecnie reform, które mają ograniczyć dotowanie z publicznych pieniędzy emerytur, służby zdrowia czy szkolnictwa - mówi prof. Cezary Józefiak.	- Problem deficytu budżetowego powinna częściowo rozwiązać powodzenie wprowadzanych obecnie reform, które mają ograniczyć dotowanie z publicznych pieniędzy emerytur, służby zdrowia czy szkolnictwa - mówi prof. Cezary Józefiak.
Pod koniec wojny, po utracie tych źródeł, Japończycy metodami chałupniczymi destylowali benzynę lotniczą z korzeni sosny, co obrazuje w jak dramatycznej sytuacji stawiało ich pozbawienie materiałów pędnych.	Pod koniec wojny, po utracie tych źródeł, Japończycy metodami chałupniczymi destylowali benzynę lotniczą z korzeni sosny, co obrazuje w jak dramatycznej sytuacji stawiała ich pozbawienie materiałów pędnych.
W szerokim pęknięciu fosforycznie świeciło próchno.	W szerokim pęknięciu fosforycznie świeciła próchno.
Wkrótce nadeszło drugie zdjęcie w czarnej obwódce.	Wkrótce nadeszła drugie zdjęcie w czarnej obwódce.
Na dodatek pod koniec dekady zaczęło rosnąć bezrobocie, zwłaszcza wśród kobiet i młodzieży.	Na dodatek pod koniec dekady zaczęła rosnąć bezrobocie, zwłaszcza wśród kobiet i młodzieży.
Denver został założony w 1858 roku i był wielkim centrum górnictwa złota i srebra; w II połowie XIX wieku powstało Muzeum Sztuki z kolekcją sztuki Indian.	Denver został założony w 1858 roku i był wielkim centrum górnictwa złota i srebra; w II połowie XIX wieku powstała Muzeum Sztuki z kolekcją sztuki Indian.
Inaczej niż Zieliński jestem nawet zupełnie pewien, że nie można uznać historii myśli ekonomicznej za nikomu niepotrzebną i spalić bibliotekę, ale nie sądzę, by właściwą racją takiego niepalenia miało być odczytywanie w kolejnych podręcznikach "wielkiego postępu, jaki dokonał się w rozumieniu zjawisk gospodarczych".	Inaczej niż Zieliński jestem nawet zupełnie pewien, że nie można uznać historii myśli ekonomicznej za nikomu niepotrzebną i spalić bibliotekę, ale nie sądzę, by właściwą racją takiego niepalenia miała być odczytywanie w kolejnych podręcznikach "wielkiego postępu, jaki dokonał się w rozumieniu zjawisk gospodarczych".
Na tych, którzy przetrwali pogodowe anomalie, czekało wyzwanie.	Na tych, którzy przetrwali pogodowe anomalie, czekała wyzwanie.
W zaborze rosyjskim po śmierci Aleksandra II, który zginął w zamachu terrorystycznym, nastąpiło gwałtowne zaostrzenie polityki represyjnej we wszystkich dziedzinach życia publicznego.	W zaborze rosyjskim po śmierci Aleksandra II, który zginął w zamachu terrorystycznym, nastąpiła gwałtowne zaostrzenie polityki represyjnej we wszystkich dziedzinach życia publicznego.
Dwa lata temu powstało koło w Ostrowcu Świętokrzyskim.	Dwa lata temu powstała koło w Ostrowcu Świętokrzyskim.
- Chciał by m , aby wreszcie w Polsce obowiązywało prawo - uzasadniał Lepper.	- Chciał by m , aby wreszcie w Polsce obowiązywała prawo - uzasadniał Lepper.
W jednej chwili runęło życie Michała.	W jednej chwili runęła życie Michała.
Czwarta faza występuje wówczas, gdy sieć cieków (naturalna lub sztuczna) jest wystarczająco gęsta, aby mogło nastąpić połączenie się łańcuchów plam z wodami drenażowymi.	Czwarta faza występuje wówczas, gdy sieć cieków (naturalna lub sztuczna) jest wystarczająco gęsta, aby mogła nastąpić połączenie się łańcuchów plam z wodami drenażowymi.
W przedziale zapadło milczenie.	W przedziale zapadła milczenie.
Na każdej tabletce było logo dolara.	Na każdej tabletce była logo dolara.
O tym, że było też piękno, przypomniał uczestnikom spotkania recital dwóch bardów antykomunistycznej opozycji: Jacka Kaczmarskiego i Julija Kima.	O tym, że była też piękno, przypomniał uczestnikom spotkania recital dwóch bardów antykomunistycznej opozycji: Jacka Kaczmarskiego i Julija Kima.
pomogło mi to..	pomogła mi to..
Gdy zgasło światło, kamera pokazała, że zabawiali się ze sobą pod kołdrą.	Gdy zgasła światło, kamera pokazała, że zabawiali się ze sobą pod kołdrą.
Dyrektor dodaje, że urząd pracy wygrał dwa konkursy - dało to ponad 1 mln zł na dotację dla bezrobotnych, którzy starają się uruchomić własną działalność gospodarczą oraz na zorganizowanie nowych miejsc pracy.	Dyrektor dodaje, że urząd pracy wygrał dwa konkursy - dała to ponad 1 mln zł na dotację dla bezrobotnych, którzy starają się uruchomić własną działalność gospodarczą oraz na zorganizowanie nowych miejsc pracy.
Na kostce drżało całe ciało zawodników.	Na kostce drżała całe ciało zawodników.
Nazajutrz było zwiedzanie kościołów stolicy.	Nazajutrz była zwiedzanie kościołów stolicy.
W minionym tygodniu miastem wstrząsnęło tragiczne wydarzenie.	W minionym tygodniu miastem wstrząsnęła tragiczne wydarzenie.
W odniesieniu do ubezpieczenia odpowiedzialności cywilnej lub ubezpieczenia nieruchomości ubezpieczyciel może być ponadto pozwany przed sąd miejsca, gdzie nastąpiło zdarzenie wywołujące szkodę.	W odniesieniu do ubezpieczenia odpowiedzialności cywilnej lub ubezpieczenia nieruchomości ubezpieczyciel może być ponadto pozwany przed sąd miejsca, gdzie nastąpiła zdarzenie wywołujące szkodę.
Nie przeszkadzało mi to.	Nie przeszkadzała mi to.
W najlepszym razie wyglądało to tak.	W najlepszym razie wyglądała to tak.
Średnio w 2009 r. zabierało to 4,1 dnia w przypadku usług telefonii ruchomej i 6,5 dnia w przypadku telefonii stacjonarnej w porównaniu do odpowiednio 8,5 dnia i 7,5 dnia w 2008 r.	Średnio w 2009 r. zabierała to 4,1 dnia w przypadku usług telefonii ruchomej i 6,5 dnia w przypadku telefonii stacjonarnej w porównaniu do odpowiednio 8,5 dnia i 7,5 dnia w 2008 r.
Wiele komentarzy wywołało wyraźne wskazanie Bliskiego Wschodu jako tego rejonu świata, w którym mogło by dojść do ograniczenia zbrojeń.	Wiele komentarzy wywołała wyraźne wskazanie Bliskiego Wschodu jako tego rejonu świata, w którym mogło by dojść do ograniczenia zbrojeń.
Tusk wydał ponad dwa miliony zł więcej na reklamę, niż pozwalało prawo.	Tusk wydał ponad dwa miliony zł więcej na reklamę, niż pozwalała prawo.
W minionym tygodniu miastem wstrząsnęło tragiczne wydarzenie.	W minionym tygodniu miastem wstrząsnęła tragiczne wydarzenie.
Nie było innego harcerstwa.	Nie była innego harcerstwa.
Na kostce drżało całe ciało zawodników.	Na kostce drżała całe ciało zawodników.
Żaden z nich nie został postawiony przed sądem, mimo że prawo Erytrei wymaga, by nastąpiło to w ciągu 48 godzin.	Żaden z nich nie został postawiony przed sądem, mimo że prawo Erytrei wymaga, by nastąpiła to w ciągu 48 godzin.
Chciałam się zrewanżować, ale jak zwykle nie wypadło to dobrze.	Chciałam się zrewanżować, ale jak zwykle nie wypadła to dobrze.
W środku nie było nic.	W środku nie była nic.
Przychodził często, ale na krótko, przemykając niczym nocny złodziej, mimo iż na miłosne gniazdko wybrał kamienicę bez pretensji do moralności, gdzie jedynym problemem mogło być zaleganie z czynszem, a ten akurat płacił regularnie.	Przychodził często, ale na krótko, przemykając niczym nocny złodziej, mimo iż na miłosne gniazdko wybrał kamienicę bez pretensji do moralności, gdzie jedynym problemem mogła być zaleganie z czynszem, a ten akurat płacił regularnie.
Wśród tradycjonalistów muzułmańskich z państw Półwyspu Arabskiego wywołało ono szok.	Wśród tradycjonalistów muzułmańskich z państw Półwyspu Arabskiego wywołała ono szok.
Jeśli zmieniło to na lepsze jego życie zawodowe, można bezpiecznie powiedzieć, iż może to zmienić życie każdego młodego, dobrze zapowiadającego się naukowca - przekonuje profesor.	Jeśli zmieniła to na lepsze jego życie zawodowe, można bezpiecznie powiedzieć, iż może to zmienić życie każdego młodego, dobrze zapowiadającego się naukowca - przekonuje profesor.
Gdzie było zagrożenie, rósł też ratunek; ratunkiem człowieka był człowiek.	Gdzie była zagrożenie, rósł też ratunek; ratunkiem człowieka był człowiek.
Wśród tradycjonalistów muzułmańskich z państw Półwyspu Arabskiego wywołało ono szok.	Wśród tradycjonalistów muzułmańskich z państw Półwyspu Arabskiego wywołała ono szok.
Nazajutrz było zwiedzanie kościołów stolicy.	Nazajutrz była zwiedzanie kościołów stolicy.
Nie powstrzymało to inwestorów przed masowym lokowaniem pieniędzy w funduszach.	Nie powstrzymała to inwestorów przed masowym lokowaniem pieniędzy w funduszach.
Myślę, że o wyborze naszej gminy pod inwestycję mogło zadecydować również to, że rodzice właściciela firmy pochodzą z tego terenu – tłumaczy burmistrz.	Myślę, że o wyborze naszej gminy pod inwestycję mogła zadecydować również to, że rodzice właściciela firmy pochodzą z tego terenu – tłumaczy burmistrz.
Już w 756 było biskupstwo.	Już w 756 była biskupstwo.
Zawsze było na nich mnóstwo selfie – jeśli dziewczyn, to z dzióbkiem, jeśli chłopaków, to prężących mięśnie i kaloryfery.	Zawsze była na nich mnóstwo selfie – jeśli dziewczyn, to z dzióbkiem, jeśli chłopaków, to prężących mięśnie i kaloryfery.
Prosili, by zostało to w tajemnicy.	Prosili, by została to w tajemnicy.
Zatrzymał em go, bo było w nim coś dziwnego.	Zatrzymał em go, bo była w nim coś dziwnego.
Chwilami jakby o coś w tej pracy chodziło i jakby miało to sens.	Chwilami jakby o coś w tej pracy chodziło i jakby miała to sens.
Został ukończony w dość późnym okresie wojny; mimo że pewna liczba B-29 była wyposażona w Eagle i działało to dobrze, stało się to za późno, aby przynieść znaczące skutki.	Został ukończony w dość późnym okresie wojny; mimo że pewna liczba B-29 była wyposażona w Eagle i działała to dobrze, stało się to za późno, aby przynieść znaczące skutki.
- W ciągu godziny na płycie boiska było jezioro o głębokości dwóch metrów - opowiadał dziennikarzom przez telefon jeden z nich.	- W ciągu godziny na płycie boiska była jezioro o głębokości dwóch metrów - opowiadał dziennikarzom przez telefon jeden z nich.
Nie rokowało to najlepiej.	Nie rokowała to najlepiej.
Z początku nie wyglądało to tak źle.	Z początku nie wyglądała to tak źle.
Na pewno nie miało to żadnego dalszego ciągu.	Na pewno nie miała to żadnego dalszego ciągu.
Z początku nie wyglądało to tak źle.	Z początku nie wyglądała to tak źle.
I było coś jeszcze dziwniejszego od kurtki, naciągniętej na pochyłe ramiona straszydła niczym cudza, źle dopasowana skóra.	I była coś jeszcze dziwniejszego od kurtki, naciągniętej na pochyłe ramiona straszydła niczym cudza, źle dopasowana skóra.
Ale poza tym nie było nic wyraźnie artystycznego w niej samej lub jej zachowaniu wobec ludzi.	Ale poza tym nie była nic wyraźnie artystycznego w niej samej lub jej zachowaniu wobec ludzi.
W całej postaci było coś z zabiedzonego osiołka o wypukłym czole.	W całej postaci była coś z zabiedzonego osiołka o wypukłym czole.
Albo było to jeszcze kiedy indziej - trochę przedtem, może trochę potem.	Albo była to jeszcze kiedy indziej - trochę przedtem, może trochę potem.
To był pierwszy od dwóch tygodni gorący posiłek.	To była pierwszy od dwóch tygodni gorący posiłek.
To był dla Orlenu za dobry interes.	To była dla Orlenu za dobry interes.
- To był nieobliczalny piłkarz.	- To była nieobliczalny piłkarz.
Od początku swojego istnienia był to związek odpowiedzialny.	Od początku swojego istnienia była to związek odpowiedzialny.
Czy byłby to rodzaj protekcjonizmu?	Czy byłaby to rodzaj protekcjonizmu?
To pewnie też był powód, dla którego się za nim wstawiłam u tego Kravaka.	To pewnie też była powód, dla którego się za nim wstawiłam u tego Kravaka.
- To był koszmar ze szczęśliwym zakończeniem.	- To była koszmar ze szczęśliwym zakończeniem.
to był tylko żart.	to była tylko żart.
To był naprawdę rockowy boom.	To była naprawdę rockowy boom.
Kto wie, może był to dawny zeszyt Aleka.	Kto wie, może była to dawny zeszyt Aleka.
A to pewnie był akurat chwyt zamierzony przez autora i głęboko uzasadniony.	A to pewnie była akurat chwyt zamierzony przez autora i głęboko uzasadniony.
i to byłby komplet..	i to byłaby komplet..
„No powiedz, to był jednak niesłychanie przystojny mężczyzna!"	„No powiedz, to była jednak niesłychanie przystojny mężczyzna!"
To był wielki dzień w życiu Genowefy Wiśniowskiej.	To była wielki dzień w życiu Genowefy Wiśniowskiej.
To nie był rozsądny pomysł.	To nie była rozsądny pomysł.
Ale to był węgiel, brunatny węgiel.	Ale to była węgiel, brunatny węgiel.
To był młody chłopak z oczami szeroko otwartymi ze zdziwienia.	To była młody chłopak z oczami szeroko otwartymi ze zdziwienia.
To był cios między oczy.	To była cios między oczy.
To był prawdziwy szok.	To była prawdziwy szok.
Wcześniejsze doniesienia mówiły, że był to zamach samobójczy.	Wcześniejsze doniesienia mówiły, że była to zamach samobójczy.
- Czy to byłby dobry interes dla Polski?	- Czy to byłaby dobry interes dla Polski?
To był fatalny rok.	To była fatalny rok.
Ale to z pewnością nie był śmiech żadnego z aresztowanych.	Ale to z pewnością nie była śmiech żadnego z aresztowanych.
Trener pewnie ma rację, ale przecież to był incydent.	Trener pewnie ma rację, ale przecież to była incydent.
To był uśmiech jej ojca...	To była uśmiech jej ojca...
- Domyślam się, że to był dowcip?	- Domyślam się, że to była dowcip?
to był mobbing z obu stron ?	to była mobbing z obu stron ?
Może to był błąd?	Może to była błąd?
Niestety, mieszkańcy naszego regionu, by skorzystać z dodatkowych pociągów będą musieli udać się na "przesiadkę” do Dębicy lub Rzeszowa.	Niestety, mieszkańcy naszego regionu, by skorzystać z dodatkowych pociągów będziemy musieli udać się na "przesiadkę” do Dębicy lub Rzeszowa.
Osoba, która wykupi bloczek opłaty targowej jako rezerwację, będzie opłacać dzienną stawkę pomniejszoną o jednostkową przedpłatę.	Osoba, która wykupi bloczek opłaty targowej jako rezerwację, będę opłacać dzienną stawkę pomniejszoną o jednostkową przedpłatę.
Renowacja postumentu, na którym ponownie umieszczone zostanie popiersie, kosztować będzie 12 tys. złotych.	Renowacja postumentu, na którym ponownie umieszczone zostanie popiersie, kosztować będę 12 tys. złotych.
Nawet krótkie włosy, na które po umyciu nałożysz żel, będą lekko falować, gdy wygnieciesz je dłońmi.	Nawet krótkie włosy, na które po umyciu nałożysz żel, będziemy lekko falować, gdy wygnieciesz je dłońmi.
Ustawa, jeżeli zostanie uchwalona w tym kształcie, nie będzie dotyczyła roszczeń Sybiraków, gdyż nie są one skutkiem decyzji nacjonalizacyjnych.	Ustawa, jeżeli zostanie uchwalona w tym kształcie, nie będę dotyczyła roszczeń Sybiraków, gdyż nie są one skutkiem decyzji nacjonalizacyjnych.
Wyborca, który nie będzie głosował na AWS, w zamian będzie na nią płacił.	Wyborca, który nie będzie głosował na AWS, w zamian będę na nią płacił.
Niech nie chlapie ozorem, że jest taka stara, to nikt jej w bardziej czy mniej bezpośredni sposób wieku wypominał nie będzie.	Niech nie chlapie ozorem, że jest taka stara, to nikt jej w bardziej czy mniej bezpośredni sposób wieku wypominał nie będę.
Obniżka pensji o 40 procent dotyczyć będzie nie wszystkich piłkarzy, tylko tych, którzy mają najwyższe uposażenia.	Obniżka pensji o 40 procent dotyczyć będę nie wszystkich piłkarzy, tylko tych, którzy mają najwyższe uposażenia.
Zgodnie z nowym prawem małżeństwa gejowskie, tak jak pary heteroseksualne, będą miały prawo ubiegać się o adopcję dzieci (mogą to jednak być dzieci tylko narodowości holenderskiej, by uniknąć konfliktów z zagranicznymi organizacjami adopcyjnymi).	Zgodnie z nowym prawem małżeństwa gejowskie, tak jak pary heteroseksualne, będziemy miały prawo ubiegać się o adopcję dzieci (mogą to jednak być dzieci tylko narodowości holenderskiej, by uniknąć konfliktów z zagranicznymi organizacjami adopcyjnymi).
Dodatkowo, aby obniżyć koszty eksploatacji, mieszkania będą w pełni opomiarowane, a budynek będzie posiadał kolektory słoneczne.	Dodatkowo, aby obniżyć koszty eksploatacji, mieszkania będą w pełni opomiarowane, a budynek będę posiadał kolektory słoneczne.
Po wejściu w życie nowego prawa dewizowego, przedsiębiorstwa będą mogły kupować lub sprzedawać za granicą za złote.	Po wejściu w życie nowego prawa dewizowego, przedsiębiorstwa będziemy mogły kupować lub sprzedawać za granicą za złote.
Ludzie kiedyś wspólnie budujący Solidarność, a dziś rywalizujący ze sobą w polityce, będą obchodzić tę rocznicę oddzielnie, choć w tym samym czasie i miejscu - 31 sierpnia w Gdańsku.	Ludzie kiedyś wspólnie budujący Solidarność, a dziś rywalizujący ze sobą w polityce, będziemy obchodzić tę rocznicę oddzielnie, choć w tym samym czasie i miejscu - 31 sierpnia w Gdańsku.
Wówczas koła łowieckie będą dbały, aby populacja nie rozrastała się ponad dopuszczalną.	Wówczas koła łowieckie będziemy dbały, aby populacja nie rozrastała się ponad dopuszczalną.
Wszyscy miłośnicy sportu, którzy kibicowali zwycięskiej drużynie Francji, będą mogli dzisiaj wyrazić swoją radość podczas trwającej do białego rana imprezie w klubie "Grand Zero".	Wszyscy miłośnicy sportu, którzy kibicowali zwycięskiej drużynie Francji, będziemy mogli dzisiaj wyrazić swoją radość podczas trwającej do białego rana imprezie w klubie "Grand Zero".
Komunikat Unii Europejskiej będzie z pewnością pobrzmiewał najgłośniej, jeżeli będziemy mówili jednym głosem i jeżeli będziemy mogli powiedzieć, że Unia Europejska odrobiła już swoje zadanie domowe.	Komunikat Unii Europejskiej będę z pewnością pobrzmiewał najgłośniej, jeżeli będziemy mówili jednym głosem i jeżeli będziemy mogli powiedzieć, że Unia Europejska odrobiła już swoje zadanie domowe.
Obawiam się, że posłowie z innych województw nie będą chcieli dotować górnictwa i zmian, jakie w nim mają zajść.	Obawiam się, że posłowie z innych województw nie będziemy chcieli dotować górnictwa i zmian, jakie w nim mają zajść.
Ostatecznie tempo dążenia Chorwacji w kierunku Unii Europejskiej będzie zależało od umiejętności tego państwa w spełnianiu wszystkich niezbędnych warunków w oparciu o jego zalety.	Ostatecznie tempo dążenia Chorwacji w kierunku Unii Europejskiej będę zależało od umiejętności tego państwa w spełnianiu wszystkich niezbędnych warunków w oparciu o jego zalety.
- Może nie mają broni, ale kto później będzie kontrolował towary, które do Gazy przybędą morzem?	- Może nie mają broni, ale kto później będę kontrolował towary, które do Gazy przybędą morzem?
W pozostałych klasach seniorów ("B" i "C") sędziowie główni pobierać będą opłatę 50 zł i po 40 zł sędziowie liniowi, o ile na tych zawodach zjawi się trójka sędziowska.	W pozostałych klasach seniorów ("B" i "C") sędziowie główni pobierać będziemy opłatę 50 zł i po 40 zł sędziowie liniowi, o ile na tych zawodach zjawi się trójka sędziowska.
- Co to jest?	- Co to jestem?
Zespoły orzekające powołane do rozstrzygania sporów dotyczących środków przezorności oraz innych spraw finansowych będą posiadać niezbędne doświadczenie odpowiadające określonej usłudze finansowej będącej przedmiotem sporu.	Zespoły orzekające powołane do rozstrzygania sporów dotyczących środków przezorności oraz innych spraw finansowych będziemy posiadać niezbędne doświadczenie odpowiadające określonej usłudze finansowej będącej przedmiotem sporu.
Wyłoniony doradca będzie miał trzy miesiące na wykonanie prac polegających m.in. na wycenie wartości nieruchomości, do których spółka ma, lub będzie miała prawo, a także ocenie i weryfikacji wcześniejszego oszacowania wartości spółki.	Wyłoniony doradca będę miał trzy miesiące na wykonanie prac polegających m.in. na wycenie wartości nieruchomości, do których spółka ma, lub będzie miała prawo, a także ocenie i weryfikacji wcześniejszego oszacowania wartości spółki.
Czy przyszłość świata należeć będzie do narodów ubogich, ale licznych i młodych?	Czy przyszłość świata należeć będę do narodów ubogich, ale licznych i młodych?
Młodzież, pod okiem fachowych instruktorów, będzie mogła sprawdzić swoje umiejętności trafiania do celu z broni pneumatycznej oraz karabinków sportowych.	Młodzież, pod okiem fachowych instruktorów, będę mogła sprawdzić swoje umiejętności trafiania do celu z broni pneumatycznej oraz karabinków sportowych.
W istocie, osiągnięcie któregokolwiek z pięciu głównych celów analizowanych w raporcie będzie wymagało znaczących starań politycznych w większości krajów, których łącznych kosztów nie można było w całości ująć w prezentowanych danych - przyznają autorzy.	W istocie, osiągnięcie któregokolwiek z pięciu głównych celów analizowanych w raporcie będę wymagało znaczących starań politycznych w większości krajów, których łącznych kosztów nie można było w całości ująć w prezentowanych danych - przyznają autorzy.
Ten mały wygłup z kimonem, będzie cię kosztować.	Ten mały wygłup z kimonem, będę cię kosztować.
Większa liczba emerytów oznacza przecież, że ludzie aktywni zawodowo będą musieli wydajniej pracować, wzrośnie również obciążenie służby zdrowia i służb socjalnych.	Większa liczba emerytów oznacza przecież, że ludzie aktywni zawodowo będziemy musieli wydajniej pracować, wzrośnie również obciążenie służby zdrowia i służb socjalnych.
W niedzielę, 20 lutego, łyszkowiccy strażacy będą debatować z władzami gminy, czy budować nową strażnicę czy remontować starą.	W niedzielę, 20 lutego, łyszkowiccy strażacy będziemy debatować z władzami gminy, czy budować nową strażnicę czy remontować starą.
Park, o którym mowa, podobnie jak Wielkopolski Park Narodowy dla Poznania będzie miał ogromne znaczenie dla pobliskiej Warszawy jako teren wycieczek turystycznych i wczasów świątecznych.	Park, o którym mowa, podobnie jak Wielkopolski Park Narodowy dla Poznania będę miał ogromne znaczenie dla pobliskiej Warszawy jako teren wycieczek turystycznych i wczasów świątecznych.
Każda transza kredytu będzie miała osobno ustalane oprocentowanie, stałe lub zmienne.	Każda transza kredytu będę miała osobno ustalane oprocentowanie, stałe lub zmienne.
Nie ma co marzyć na razie jeszcze o tym, by kino europejskie przelicytowało amerykańskie sukcesy, w konkursie jednak filmy ze Stanów Zjednoczonych nie będą wcale przeważać.	Nie ma co marzyć na razie jeszcze o tym, by kino europejskie przelicytowało amerykańskie sukcesy, w konkursie jednak filmy ze Stanów Zjednoczonych nie będziemy wcale przeważać.
Wyciągał jedynie wnioski z obszaru i potencjału państwa rosyjskiego twierdząc, że dwa mocarstwa, Rosja i Ameryka, określać będą przyszłość świata.	Wyciągał jedynie wnioski z obszaru i potencjału państwa rosyjskiego twierdząc, że dwa mocarstwa, Rosja i Ameryka, określać będziemy przyszłość świata.
Podobnie obchody wyglądać będą w Koszalinie.	Podobnie obchody wyglądać będziemy w Koszalinie.
O ile potrafią rozstrzygać problem stopu dla maszyn Turinga, nie potrafią rozstrzygać własnych problemów stopu: przykładowo maszyna wyposażona w wyrocznię nie będzie potrafiła odpowiedzieć na pytanie czy podana maszyna z wyrocznią kiedykolwiek się zatrzyma.	O ile potrafią rozstrzygać problem stopu dla maszyn Turinga, nie potrafią rozstrzygać własnych problemów stopu: przykładowo maszyna wyposażona w wyrocznię nie będę potrafiła odpowiedzieć na pytanie czy podana maszyna z wyrocznią kiedykolwiek się zatrzyma.
Kto, gdzie i za ile będzie jeździł w przyszłym roku.	Kto, gdzie i za ile będę jeździł w przyszłym roku.
Prezydia PSL i SLD uzgodniły, że ich kandydaci na prezydenta nie będą atakować rządu.	Prezydia PSL i SLD uzgodniły, że ich kandydaci na prezydenta nie będziemy atakować rządu.
- Chociaż nowe prawo dewizowe zrównało pod względem formalnoprawnym walutę polską z walutami wymienialnymi w rozliczeniach wynikających z obrotu dewizowego z zagranicą, uznanie złotego za walutę w pełni wymienialną będzie zależało od siły polskiej gospodarki.	- Chociaż nowe prawo dewizowe zrównało pod względem formalnoprawnym walutę polską z walutami wymienialnymi w rozliczeniach wynikających z obrotu dewizowego z zagranicą, uznanie złotego za walutę w pełni wymienialną będę zależało od siły polskiej gospodarki.
Trudno jest też prywatyzować, ponieważ roszczenia dawnych właścicieli zawsze będą wracały.	Trudno jest też prywatyzować, ponieważ roszczenia dawnych właścicieli zawsze będziemy wracały.
Morderca żony i córki trafi do szpitala psychiatrycznego, lekarze co pół roku będą sporządzać raporty dla sądu o stanie jego zdrowia.	Morderca żony i córki trafi do szpitala psychiatrycznego, lekarze co pół roku będziemy sporządzać raporty dla sądu o stanie jego zdrowia.
Niewykluczone, że w 2012 roku pociągi z Radomia do Warszawy będą jeździły z szybkością znacznie przekraczającą 100 kilometrów na godzinę, autem będzie się można dostać do stolicy wygodną dwupasmówką, a Port Lotniczy na Sadkowie będzie odciążał przeładowane lotnisko na Okęciu.	Niewykluczone, że w 2012 roku pociągi z Radomia do Warszawy będziemy jeździły z szybkością znacznie przekraczającą 100 kilometrów na godzinę, autem będzie się można dostać do stolicy wygodną dwupasmówką, a Port Lotniczy na Sadkowie będzie odciążał przeładowane lotnisko na Okęciu.
Dzięki temu amatorzy kąpieli słonecznych będą mogli się poopalać.	Dzięki temu amatorzy kąpieli słonecznych będziemy mogli się poopalać.
Polityka dotycząca migracji będzie wymagała wielu skoordynowanych celów na szczeblu całej Unii Europejskiej.	Polityka dotycząca migracji będę wymagała wielu skoordynowanych celów na szczeblu całej Unii Europejskiej.
Mieszkańcy będą mogli korzystać z nich za darmo.	Mieszkańcy będziemy mogli korzystać z nich za darmo.
Nie wiem, czy dożyjemy tego, że przewożone zwierzęta rzeźne, nie będą jeszcze dodatkowo cierpiały - powiedziała nam Anna Baranowska, sekretarz KTonZ.	Nie wiem, czy dożyjemy tego, że przewożone zwierzęta rzeźne, nie będziemy jeszcze dodatkowo cierpiały - powiedziała nam Anna Baranowska, sekretarz KTonZ.
