sent_correct	sent_wrong
Я пожевала, несмотря на протесты Джулио - мол, у тебя будет горло болеть с непривычки!	Я пожевала, несмотря на протесты Джулио - мол, у тебя буду горло болеть с непривычки!
Если мне будет мастурбировать чувак, пока я буду смотреть на нюдесы его девушки, будет ли он считаться куколдом?	Если мне буду мастурбировать чувак, пока я буду смотреть на нюдесы его девушки, будет ли он считаться куколдом?
И если пастух, который шел, чтобы благодушно смотреть, как будут тихо пастись жирные коровы, вдруг окажется перед гневным стадом тощих голодных коров, то…	И если пастух, который шел, чтобы благодушно смотреть, как будем тихо пастись жирные коровы, вдруг окажется перед гневным стадом тощих голодных коров, то…
Помогите пожалуйста, сколько примерно будет стоить 2 билета на Мальдивы взрослых с Волгограда или москвы	Помогите пожалуйста, сколько примерно буду стоить 2 билета на Мальдивы взрослых с Волгограда или москвы
То есть единый экзамен будут сдавать около 800 тысяч из 1 200 000 выпускников.	То есть единый экзамен будем сдавать около 800 тысяч из 1 200 000 выпускников.
По программе будут обучаться 20 казахских студентов, а часть обучения пройдет в Финляндии.	По программе будем обучаться 20 казахских студентов, а часть обучения пройдет в Финляндии.
Я также остаюсь при своем мнении по части того, чего не будет делать новый президент.	Я также остаюсь при своем мнении по части того, чего не буду делать новый президент.
А возглавлять шоу, будет местная базарная торговка, употелая жирная свинья из ПЖиВ.	А возглавлять шоу, буду местная базарная торговка, употелая жирная свинья из ПЖиВ.
Это означает, что если за 2 часа лидер не преодолеет всю дистанцию гонки, то по истечении 2 часов круг, на котором в данный момент будут находиться гонщики, будет объявлен последним.	Это означает, что если за 2 часа лидер не преодолеет всю дистанцию гонки, то по истечении 2 часов круг, на котором в данный момент будем находиться гонщики, будет объявлен последним.
В результате будет процветать миссионерство, то есть религию будут навязывать больным, которые находятся в уязвимом, зависимом состоянии, что недопустимо".	В результате буду процветать миссионерство, то есть религию будут навязывать больным, которые находятся в уязвимом, зависимом состоянии, что недопустимо".
"Тенденция к укреплению евро может продолжиться и в 2003 году - здесь сработает "эффект толпы", при котором усилению этой валюты будет способствовать массовый перевод средств из долларов.	"Тенденция к укреплению евро может продолжиться и в 2003 году - здесь сработает "эффект толпы", при котором усилению этой валюты буду способствовать массовый перевод средств из долларов.
Одновременно будет выполняться дистанционная проверка корабля возвращения, ожидающего астронавтов на орбите.	Одновременно буду выполняться дистанционная проверка корабля возвращения, ожидающего астронавтов на орбите.
Молитвы во время забоя будут читать 600 богословов.	Молитвы во время забоя будем читать 600 богословов.
Ожидалось, что все улицы и площади города, по которым будут проходить троллейбусы, будут покрыты брусчаткой.	Ожидалось, что все улицы и площади города, по которым будем проходить троллейбусы, будут покрыты брусчаткой.
Более популярны взгляды, согласно которым преодоление капитализма произойдет за счет преодоления экономики как таковой, когда на поведение людей попросту не будут влиять экономические мотивы.	Более популярны взгляды, согласно которым преодоление капитализма произойдет за счет преодоления экономики как таковой, когда на поведение людей попросту не будем влиять экономические мотивы.
Чем дольше массовая школа будет сопротивляться естественному желанию детей играть и увлекаться чем-то и через это учиться, тем шире будет разворачиваться альтернативное образование, занимая все более важное место в жизни общества.	Чем дольше массовая школа будет сопротивляться естественному желанию детей играть и увлекаться чем-то и через это учиться, тем шире буду разворачиваться альтернативное образование, занимая все более важное место в жизни общества.
Теперь не для него по утрам будет скрежетать ненавистный гимн.	Теперь не для него по утрам буду скрежетать ненавистный гимн.
Здесь он не отказал себе в удовольствии заранее злорадно вообразить, как будет сходить со сцены премьер Борзых.	Здесь он не отказал себе в удовольствии заранее злорадно вообразить, как буду сходить со сцены премьер Борзых.
Тем более теперь, когда совершенно неизвестно, сколько лет будет свирепствовать кризис.	Тем более теперь, когда совершенно неизвестно, сколько лет буду свирепствовать кризис.
Заметим, что японцы занимаются этой проблемой уже несколько десятилетий, и неизвестно - будут они совершенствовать технологию или прекратят работы.	Заметим, что японцы занимаются этой проблемой уже несколько десятилетий, и неизвестно - будем они совершенствовать технологию или прекратят работы.
Желающим задать вопрос главе государства в прямом эфире нужно оказаться сегодня около 12.00 мск рядом с передвижными станциями, откуда будет осуществляться прямая видеосвязь с Кремлем.	Желающим задать вопрос главе государства в прямом эфире нужно оказаться сегодня около 12.00 мск рядом с передвижными станциями, откуда буду осуществляться прямая видеосвязь с Кремлем.
Инженеров теперь не будут заботить проблемы всякого рода искажений.	Инженеров теперь не будем заботить проблемы всякого рода искажений.
(Так в кино потом много раз будет в молчаливом просветлении герой подходить к окну и распахивать его одним решительным движением, а оттуда - весенний ветерок оттепели…	(Так в кино потом много раз буду в молчаливом просветлении герой подходить к окну и распахивать его одним решительным движением, а оттуда - весенний ветерок оттепели…
И вскоре может появиться тот же продукт, где с чайником будет бегать уже сам г-н Путин.	И вскоре может появиться тот же продукт, где с чайником буду бегать уже сам г-н Путин.
Независимый адвокат Роберт Рэй назначил срок, к которому должно решиться, будет ли он выдвигать судебный иск против президента Билла Клинтона, когда тот после 20 января уйдет в отставку.	Независимый адвокат Роберт Рэй назначил срок, к которому должно решиться, буду ли он выдвигать судебный иск против президента Билла Клинтона, когда тот после 20 января уйдет в отставку.
- Но ведь власти не продемонстрировали комплексного подхода к этой проблеме - мы до сих пор не знаем, как будет функционировать пенсионная система в будущем.	- Но ведь власти не продемонстрировали комплексного подхода к этой проблеме - мы до сих пор не знаем, как буду функционировать пенсионная система в будущем.
Тем временем на Земле к следующему путешествию на Красную планету уже будут готовиться новые колонизаторы.	Тем временем на Земле к следующему путешествию на Красную планету уже будем готовиться новые колонизаторы.
Легкое может нормально развиться только одно, второму будет мешать центральное тело.	Легкое может нормально развиться только одно, второму буду мешать центральное тело.
В. Познер: Как будет формироваться у вас рынок земли?	В. Познер: Как буду формироваться у вас рынок земли?
Неизбежно будут появляться стали нового состава, и это произойдет не только из-за истощения или резкого удорожания некоторых используемых в настоящее время легирующих элементов.	Неизбежно будем появляться стали нового состава, и это произойдет не только из-за истощения или резкого удорожания некоторых используемых в настоящее время легирующих элементов.
Другой разговор, если собирать и хранить образцы пуповинной крови для донорского использования будет государственный банк.	Другой разговор, если собирать и хранить образцы пуповинной крови для донорского использования буду государственный банк.
Половину из этого листа будут занимать надоевшие всем суши.	Половину из этого листа будем занимать надоевшие всем суши.
Ориентировочно, встреча пройдет 22 июня, когда в Акабе будет проходить всемирный экономический форум.	Ориентировочно, встреча пройдет 22 июня, когда в Акабе буду проходить всемирный экономический форум.
Как только давление достигает 2 атмосфер, вентилятор можно убирать, дальше тягу будет обеспечивать пар, стравливаемый из котла.	Как только давление достигает 2 атмосфер, вентилятор можно убирать, дальше тягу буду обеспечивать пар, стравливаемый из котла.
Сколько средств освободится при снижении налогов, куда они пойдут, как их будет использовать бизнес: вкладывать в инвестиции, направлять в уставный капитал либо капитализировать?	Сколько средств освободится при снижении налогов, куда они пойдут, как их буду использовать бизнес: вкладывать в инвестиции, направлять в уставный капитал либо капитализировать?
Это не очень честно выглядит, поэтому я предложил настоящие, конкурентные и честные праймериз, в которых будут участвовать как минимум 20 тысяч человек, с настоящими дебатами на больших площадках и с непредсказуемым результатом.	Это не очень честно выглядит, поэтому я предложил настоящие, конкурентные и честные праймериз, в которых будем участвовать как минимум 20 тысяч человек, с настоящими дебатами на больших площадках и с непредсказуемым результатом.
Если будут расти зарплаты в бюджетном секторе, они неизменно немного вырастут и в частном.	Если будем расти зарплаты в бюджетном секторе, они неизменно немного вырастут и в частном.
Человека и на Марсе, наверное, будут одолевать страсти - гордыня, эгоизм.	Человека и на Марсе, наверное, будем одолевать страсти - гордыня, эгоизм.
Сколько будут стоить серёжки розовое золото в них.	Сколько будем стоить серёжки розовое золото в них.
Вместе с повышением надежности прогнозов погоды, будет расти и оперативность доставки метеоинформации заинтересованным прогностическим органам.	Вместе с повышением надежности прогнозов погоды, буду расти и оперативность доставки метеоинформации заинтересованным прогностическим органам.
И от того, каким к этому времени будет выглядеть симбиоз.	И от того, каким к этому времени буду выглядеть симбиоз.
По словам организаторов, преподавать по этой программе будут ведущие западные профессора; кроме того, слушателям обещают индивидуальный коучинг.	По словам организаторов, преподавать по этой программе будем ведущие западные профессора; кроме того, слушателям обещают индивидуальный коучинг.
Таким образом, футуролог не обязан точно предсказывать, как будет происходить производство неинформационных благ.	Таким образом, футуролог не обязан точно предсказывать, как буду происходить производство неинформационных благ.
Все также будут обрушиваться на землю водопады.	Все также будем обрушиваться на землю водопады.
Маршруты по которым будет идти игрок будет содержать продвижение романтических, а также сексуальных отношений с одной из трёх девушек (Айша, Алма и Фан).	Маршруты по которым буду идти игрок будет содержать продвижение романтических, а также сексуальных отношений с одной из трёх девушек (Айша, Алма и Фан).
Да, будет уходить больше времени на совещания, да, будет больше споров, да, будут приниматься неверные решения , много всяких "да".	Да, буду уходить больше времени на совещания, да, будет больше споров, да, будут приниматься неверные решения , много всяких "да".
Вдобавок, если будет продолжаться жесткая линия российского руководства, число специалистов с Запада будет снижаться из-за сокращения экономических контактов.	Вдобавок, если буду продолжаться жесткая линия российского руководства, число специалистов с Запада будет снижаться из-за сокращения экономических контактов.
А по утрам к нам будет приходить девушка, дальняя родственница соседей.	А по утрам к нам буду приходить девушка, дальняя родственница соседей.
Для них, по большому счету, все эти проповеди и произносятся, ведь не будут же проповедники разговаривать друг с другом.	Для них, по большому счету, все эти проповеди и произносятся, ведь не будем же проповедники разговаривать друг с другом.
Вопрос, как будут развиваться взаимоотношения "я" с телом.	Вопрос, как будем развиваться взаимоотношения "я" с телом.
Такая постановка вопроса несколько охладила энтузиазм региональных руководителей.	Такая постановка вопроса несколько охладило энтузиазм региональных руководителей.
Согласно первому варианту этого законопроекта, Российская академия наук (РАН) подлежала фактической ликвидации (упразднению).	Согласно первому варианту этого законопроекта, Российская академия наук (РАН) подлежало фактической ликвидации (упразднению).
И география, по правде сказать, мне очень пригодилась.	И география, по правде сказать, мне очень пригодилось.
Но, едва налаживаясь, скороговорка - что-то вроде "не пито - не едено, не пито - не едено" - угасала и таяла в воде.	Но, едва налаживаясь, скороговорка - что-то вроде "не пито - не едено, не пито - не едено" - угасало и таяла в воде.
Атака израильской авиации последовала после серии терактов, проведенных вооруженными палестинцами, в результате которых за последние 24 часа погибли 20 израильтян.	Атака израильской авиации последовало после серии терактов, проведенных вооруженными палестинцами, в результате которых за последние 24 часа погибли 20 израильтян.
Вековые деревья повырубили, и теперь тут строго по линейке стоят елочки да липы с указанием на табличках, делегация какого города или района данное дерево посадила.	Вековые деревья повырубили, и теперь тут строго по линейке стоят елочки да липы с указанием на табличках, делегация какого города или района данное дерево посадило.
Крэк остался наедине с Чарли: только спина человека, хотевшего его убить, еще маячила некоторое время на длинной улице.	Крэк остался наедине с Чарли: только спина человека, хотевшего его убить, еще маячило некоторое время на длинной улице.
Мамина сотрудница, зная мою любовь к чтению, отдавала маме для меня те тома из Библиотеки Всемирной Литературы, которые ей самой не нравились.	Мамина сотрудница, зная мою любовь к чтению, отдавало маме для меня те тома из Библиотеки Всемирной Литературы, которые ей самой не нравились.
Собака была страшно худа и судорожно икала; шерсть на ней, несмотря на зимнюю пору, облезла местами до голой кожи.	Собака была страшно худа и судорожно икала; шерсть на ней, несмотря на зимнюю пору, облезло местами до голой кожи.
За последний год нагрузка и на фонд, и на сотрудников агентства серьезно возросла.	За последний год нагрузка и на фонд, и на сотрудников агентства серьезно возросло.
Но объективная тенденция была такова, что социальная база социалистической революции все больше расширялась.	Но объективная тенденция была такова, что социальная база социалистической революции все больше расширялось.
Куплет: Белая береза (под моим окном) / Так уже замерзла вся покрылась льдом Выхожу во двор, а там в платьице одном Та, что мы впустили ночью в милый дом.	Куплет: Белая береза (под моим окном) / Так уже замерзло вся покрылась льдом Выхожу во двор, а там в платьице одном Та, что мы впустили ночью в милый дом.
Теория габитуса, изначально предполагающего единство социальных и ментальных структур, обозначила собой разрыв с традиционной философской дихотомией объекта и субъекта, без которой невозможна никакая метафизика.	Теория габитуса, изначально предполагающего единство социальных и ментальных структур, обозначило собой разрыв с традиционной философской дихотомией объекта и субъекта, без которой невозможна никакая метафизика.
Поля этой зимой уже стопила большую часть мебели из всей квартиры.	Поля этой зимой уже стопило большую часть мебели из всей квартиры.
Самодержавная легитимность, основанная на идеях божественного происхождения царской власти и безусловного подчинения подданных, исчерпала себя еще в начале XX века.	Самодержавная легитимность, основанная на идеях божественного происхождения царской власти и безусловного подчинения подданных, исчерпало себя еще в начале XX века.
А 25 октября паника на Нью-Йоркской бирже ("черная пятница") положила начало катастрофическому падению экономических показателей во всем мире.	А 25 октября паника на Нью-Йоркской бирже ("черная пятница") положило начало катастрофическому падению экономических показателей во всем мире.
С другой стороны, даже более приземленная затея с семиступенчатыми автоматическими трансмиссиями КАТЕ для автомобилей ВАЗ, анонсированная четыре года назад (АР № 17, 2006), застряла на стадии испытаний прототипов.	С другой стороны, даже более приземленная затея с семиступенчатыми автоматическими трансмиссиями КАТЕ для автомобилей ВАЗ, анонсированная четыре года назад (АР № 17, 2006), застряло на стадии испытаний прототипов.
Мысль о том, что где-то в этом мире люди избавляются друг от друга и даже иногда от собственных детей, завладела Петровичем этой зимой.	Мысль о том, что где-то в этом мире люди избавляются друг от друга и даже иногда от собственных детей, завладело Петровичем этой зимой.
Впрочем, армией дело не ограничивалось: так, дрезденская фирма Георга Хайде предлагала на зарубежные рынки фигуры короля Великобритании с парадным конвоем, Робинзона Крузо, персонажей библейской сцены рождения Христа и даже целую антарктическую экспедицию!	Впрочем, армией дело не ограничивалось: так, дрезденская фирма Георга Хайде предлагало на зарубежные рынки фигуры короля Великобритании с парадным конвоем, Робинзона Крузо, персонажей библейской сцены рождения Христа и даже целую антарктическую экспедицию!
Нищая, весенняя прелесть домиков, бумажных крестов, грачиных гнезд трогала надеждой, обещанием жить.	Нищая, весенняя прелесть домиков, бумажных крестов, грачиных гнезд трогало надеждой, обещанием жить.
Артистка Валентина Владимирова отрабатывала свой трудодень истово - от звонка до звонка.	Артистка Валентина Владимирова отрабатывало свой трудодень истово - от звонка до звонка.
Моя школьная подружка Наташа, отличница, талантливая и усидчивая девочка, собиралась поступать на биофак.	Моя школьная подружка Наташа, отличница, талантливая и усидчивая девочка, собиралось поступать на биофак.
Попытка дозировать гласность сорвалась, и лавина новой, непривычной, критической информации захлестнула умы граждан.	Попытка дозировать гласность сорвалась, и лавина новой, непривычной, критической информации захлестнуло умы граждан.
Одна нога в худом валенке у него застыла, и он бежал и топал, топал и плакал.	Одна нога в худом валенке у него застыло, и он бежал и топал, топал и плакал.
Приветствую Вас и сообщаю с сожалением, что моя лекция "Либерализм и национальный вопрос" "пропала" где-то в недрах нашей колонии.	Приветствую Вас и сообщаю с сожалением, что моя лекция "Либерализм и национальный вопрос" "пропало" где-то в недрах нашей колонии.
За этот год воля к смерти, очень сильная вначале, успела во мне погаснуть.	За этот год воля к смерти, очень сильная вначале, успело во мне погаснуть.
Ему вставили еще железную пластину в деформированную левую руку, и рука заработала.	Ему вставили еще железную пластину в деформированную левую руку, и рука заработало.
Крышка, покрывавшая сковороду, с грохотом полетела на пол.	Крышка, покрывавшая сковороду, с грохотом полетело на пол.
Койка под ним почти не скрипела, но соседи нарушителя режима знали, что декан не спит.	Койка под ним почти не скрипело, но соседи нарушителя режима знали, что декан не спит.
Судьба Восточной Армении со второй половины XIX века находилась в русле единых судеб народов Российской империи.	Судьба Восточной Армении со второй половины XIX века находилось в русле единых судеб народов Российской империи.
Монахов отвернулся в иллюминатор, расплывчатая улыбка блуждала по его лицу.	Монахов отвернулся в иллюминатор, расплывчатая улыбка блуждало по его лицу.
Но в Загорском детском доме "педагогика доступности" и не ночевала.	Но в Загорском детском доме "педагогика доступности" и не ночевало.
Площадь "однопланок" в центральных, северных и северо-восточных губерниях составляла миллионы десятин, и часто свыше 75% всех селений губерний не имело отдельного владения землей.	Площадь "однопланок" в центральных, северных и северо-восточных губерниях составляло миллионы десятин, и часто свыше 75% всех селений губерний не имело отдельного владения землей.
Вместе с тем необходимо отметить, что правящая ныне Демократическая партия Италии в определённой степени впитала идеи прежней Итальянской коммунистической партии (после её распада): партии - лидера еврокоммунизма, партии Энрико Берлингуэра, Джорджо Наполитано, Акилле Оккетто.	Вместе с тем необходимо отметить, что правящая ныне Демократическая партия Италии в определённой степени впитало идеи прежней Итальянской коммунистической партии (после её распада): партии - лидера еврокоммунизма, партии Энрико Берлингуэра, Джорджо Наполитано, Акилле Оккетто.
Одни историки рассматривают это как элемент скрытой мобилизации в условиях сложной политической обстановки - благодаря им стрелковые дивизии в приграничных и внутренних округах получили по 1900-6000 человек, а численность около 20 дивизий практически достигла штатного расписания военного времени.	Одни историки рассматривают это как элемент скрытой мобилизации в условиях сложной политической обстановки - благодаря им стрелковые дивизии в приграничных и внутренних округах получили по 1900-6000 человек, а численность около 20 дивизий практически достигло штатного расписания военного времени.
Модель, в которой провода были бы заменены волоконными световодами, никак не получалась.	Модель, в которой провода были бы заменены волоконными световодами, никак не получалось.
бревна дышат, печь белеет, в тихих сотах мед густеет, угол внемлет лунным доскам, а свеча с клюкой из воска побрела углу навстречу, где теплеет сумрак печи, мы сейчас постелем сами под еловыми часами, время -- кислые иголки, за горою плачут волки, и храпит лесная рать.	бревна дышат, печь белеет, в тихих сотах мед густеет, угол внемлет лунным доскам, а свеча с клюкой из воска побрело углу навстречу, где теплеет сумрак печи, мы сейчас постелем сами под еловыми часами, время -- кислые иголки, за горою плачут волки, и храпит лесная рать.
Поэтому сакральная фраза "вы на своем автомобиле в рай не въедете" смущала сокровенный пласт подсознания Грегори.	Поэтому сакральная фраза "вы на своем автомобиле в рай не въедете" смущало сокровенный пласт подсознания Грегори.
А может, тень Иогеля, танцмейстера и светского сводника, жившего когда-то здесь, по левую руку от черного, в голубиных разводах Пушкина, еще витала под липами Тверского бульвара и благословляла знакомства нянек и их воспитанников.	А может, тень Иогеля, танцмейстера и светского сводника, жившего когда-то здесь, по левую руку от черного, в голубиных разводах Пушкина, еще витало под липами Тверского бульвара и благословляла знакомства нянек и их воспитанников.
Наша школа в национальных республиках давно и уверенно выдвинула русский язык в качестве альтернативного родному, и миллионы учащихся пренебрегают языком предков.	Наша школа в национальных республиках давно и уверенно выдвинуло русский язык в качестве альтернативного родному, и миллионы учащихся пренебрегают языком предков.
Победа в ноябре 2011 года в скоростном спуске в Лейк Луизе в возрасте 37 лет и 3 месяцев сделала Дидье самым возрастным в истории победителем этапов Кубка мира, как среди мужчин, так и женщин.	Победа в ноябре 2011 года в скоростном спуске в Лейк Луизе в возрасте 37 лет и 3 месяцев сделало Дидье самым возрастным в истории победителем этапов Кубка мира, как среди мужчин, так и женщин.
Но символическая сила, вложенная в него первобытным воображением, не ускользнула даже от поверхностного внимания горожан.	Но символическая сила, вложенная в него первобытным воображением, не ускользнуло даже от поверхностного внимания горожан.
Но кульминация спектакля, на мой взгляд, отразилась вот в какой мизансцене.	Но кульминация спектакля, на мой взгляд, отразилось вот в какой мизансцене.
Вот такая же страшная, душная теснота налезающих друг на друга тел, сплетающихся в борьбе рук, бодающихся голов открылась нам за толстыми прутьями решетки.	Вот такая же страшная, душная теснота налезающих друг на друга тел, сплетающихся в борьбе рук, бодающихся голов открылось нам за толстыми прутьями решетки.
Именно такую партийную политику и проводили все три наших президента, хотя формально они были беспартийными, а при Ельцине партия бюрократии организационно и политически еще даже не оформилась.	Именно такую партийную политику и проводили все три наших президента, хотя формально они были беспартийными, а при Ельцине партия бюрократии организационно и политически еще даже не оформилось.
Концентрация земельной собственности при характерных для того времени представлениях об унизительности наемного труда, его несовместимости со статусом полноправного члена общины, крестьянина-воина подталкивала к различным социальным выплатам и раздачам.	Концентрация земельной собственности при характерных для того времени представлениях об унизительности наемного труда, его несовместимости со статусом полноправного члена общины, крестьянина-воина подталкивало к различным социальным выплатам и раздачам.
