Sentence	Tokens
تم إنجازه في في وقتٍ متأخرٍ نوعاً من الحرب, رغم أن عدداً من طائرات بي-29 كانت مجهزة بنظام إيغل وكان يعمل جيداً, فقد جاء في وقتٍ متأخرٍ بحيث لم يحدث فارقاً كبيراً.	180
نظام الرادار الذي يعد أكثر ما يشتهر به ألفاريز والذي لعب دوراً كبيراً في مجال الطيران, خصوصاً في النقل الجوي من وإلى برلين ما بعد الحرب, كان نظام تحكمٍ أرضي (جي سي إيه).	173
من خلال استخدام الهوائي ثنائي القطب لتحقيق دقة زاوية كبيرة, يتيح نظام التحكم الأرضي لمشغلي الرادار الأرضي الذين يراقبون شاشاتٍ دقيقة خاصة أن يوجهوا طائرةً خلال هبوطها على المدرج من خلال بث أوامر شفهية إلى الطيار.	221
كان النظام بسيطاً ومباشراً ويعمل بكفاءة, حتى مع الطيارين غير المدربين عليه مسابقاً.	84
وقد لقي نجاحاً كبيراً إلى درجة أن الجيش استمر في استخدامه لسنوات عديدة بعد الحرب, وكان لا يزال مستخدماً في بعض الدول خلال الثمانينيات.	139
مع النمو السكاني, أنشئت أحياءٌ سكنية جديدة.	45
استولى متمردو تحالف القوات الديمقراطية لتحرير الكونغو على لوبومباشي في نيسان من عام 1997.	85
يساهم الارتفاع الكبير على تبريد المناخ, وإلا كان شديد الحرارة.	58
قللت الصحة المتدهورة من إنتاج هيتشكوك في آخر عقدين من حياته.	62
تبرز أفلام هيتشكوك أحياناً شخصياتٍ يعانون في علاقاتهم مع أماهتهم.	75
كان هيتشكوك يفضل التعامل مع أكفأ المواهب في زمنه -مصممي الملصقات الإعلانية أمثال بيل غولد وسول باس- الذين كانوا يعدون ملصقاتٍ تعكس أفلامه بدقة.	149
سيطر صراعٌ عقلي على هرتزل, ما بين التوق إلى النجاح الأدبي وما بين الرغبة في أن يصبح شخصية عامة.	99
في 10 نيسان من عام 1896, تلقى هرتزل زيارة من القس ويليام هيشلر, الكاهن الأنغليكاني في السفارة البريطانية.	98
خلال إحدى الحلقات, ظهر كعازف غيتارٍ بارع.	45
ليني أعزبٌ دائم, قليلٍ الحظ مع النساء.	38
في إحدى المناسبات, تم التلميح إلى أنه عميلٌ سري يستهدف هومر.	63
بعد أن قرر أن يتابع في مجال الدراما, التحق وينستون بمدرسة كورونا للمسرح في هامرسميث.	82
التقى وينستون بزوجته إيلين, خلال تصوير فيلم "ذلك الصيف" عام 1979.	64
أعلن عن إفلاس وينستون في 4 تشرين الأول 1988 ومجدداً في 19 آذار 1993.	60
اكتشف ديزني أن شركة يونيفرسال تملك حقوق الملكية الفكرية الخاصة بأوزوالد.	79
فاز ديزني بجائزة أوسكار فخرية أخرى, والتي تتكون من تمثال أوسكار بالحجم الطبيعي وسبعة تماثيل أخرى مصغرة.	112
تمنح البطاقة إعانةً يمكن سحبها عن طريق أجهزة الصراف الآلي من أجل شراء احتياجات المدرسة مثل الكتب والأزياء المدرسية.	116
كما أنه شيد وجدد خمسة أسواقٍ تقليدية عام 2013 وأربعة أسواقٍ تقليدية عام 2014.	76
مع ذلك, أعلن خصمه فرابوو سوبيانتو انتصاره أيضاً, مما ترك المواطنين الإندونيسيين في حيرة.	90
قبيل تسلمه لمنصبه, سعى جوكوي إلى تحميل الرئيس المنتهية ولايته يودهويونو مسؤولية قرار رفع أسعار الوقود الناتج عن رفع الدعم المتزايد.	130
تزعم سيرته الرسمية أن كيم ألف ست أوبرات وأنه يستمتع بإخراج المسرحيات الغنائية الضخمة.	85
بعد نصيحةٍ من ألكسندر, أصبح قادراً على إيجاد حلٍ وسط: سيلتحق بالجامعة, لكنه سيدرس الأدب أيضاً.	107
التحق باري بجامعة إدنبره حيث كان يكتب في نقد الدراما لصالح جريدة "إدنبره إيفنينغ كورانت".	94
تخرج وحصل على درجة الماجستير في 21 نيسان من عام 1882.	50
من خلال إعلانٍ عن وظيفة وجدته شقيقته في جريدة "ذا سكوتسمان", عمل لمدة عامٍ ونصف كمحرر صحفي في جريدة "نوتينغهام جورنال".	125
ثم عاد إلى كيريموير.	22
نشرت 3000 نسخة فقط من الطبعة الأولى.	34
بحلول عام 2009, قدر إجمالي مبيعات كتابي"قوة الآن" و"أرض جديدة" في أمريكا الشمالية بثلاثة ملايين وخمسة ملايين نسخة على التوالي.	120
ينتقد بعض علماء المسيحية تول, فيما يثني عليه بعضهم الآخر.	60
بين عامي 1991 و1997, كانت تدير مدرسة للأطفال الذين يعانون صعوباتٍ في التعلم.	67
كان آخر كتبها غير الروائية عن مارغريت دوغلاس, كونتيسة لينوكس.	63
وجدت الانتقال إلى الكتب الروائية سهلاً, موضحةً: "يشكل كل كتابٍ منحنى للتعلم, وعليك أن تبقى منفتح العقل".	108
لتجنب مواجهة مأزقٍ مشابه مع ياسمين, قرر صناع الفيلم في نهاية المطاف أن ترسم الأميرة بشكلٍ كامل في استوديو واحد.	113
مع وضع اللمسات الأخيرة عليها, باتت ياسمين أول أميرة في ديزني ذات بشرة ملونة بدلاً من كونها من أصولٍ أوروبية.	108
من ناحية الموضوع, مثلت ياسمين الحقوق المدنية والتسامح العرقي والتراتبية الاجتماعية, إلى جانب الحياة والحرية والسعي إلى السعادة.	115
مع ذلك, لم تلق المزيد من التقدير العلني لمقاومتها في زمن الحرب ولعملها الإنساني, حتى بعد انتهاء الحكم الشيوعي في بولندا.	115
صدرت أسطوانة "أحبك جداً جداً" في آب ووصلت إلى مصاف أفضل 50 أسطوانة, وطرحت الأغنية المنفردة "أرض مهتزة" في أيلول لكن غيير كانت في الولايات المتحدة.	154
بعد أن وصلت إلى ذروة مسيرتها المهنية في موطنها أستراليا, عادت غيير عام 1984 لتعيش في لوس آنجلوس كي تركز على اقتحام المشهد الموسيقي هناك.	135
بعد تقدمه ليحل في قائمة البيلبورد 200 في المرتبة الـ96, صعد ألبوم "ظننت أنك عرفت" إلى المرتبة 31 في المملكة المتحدة, لكن الألبوم لم يبق في القائمة لأكثر من أسبوعين في المملكة المتحدة.	173
بعد صرفها, حظيت بينيستون بدور غليندا الساحرة الطيبة في الإنتاج المسرحي للمسرحية الغنائية "الساحر".	92
أعيد انتخاب وايلكس وطرد مرتين إضافيتين, قبل أن يقضي مجلس العموم بأن ترشحه كان باطلاً ويعلن أن صاحب المركز الثاني هو الفائز.	128
حلت حكومة غرافتون عام 1770, مما سمح لحزب المحافظين بقيادة اللورد نورث باستعادة السلطة.	88
كان جورج عميق التدين وكان يقضي ساعاتٍ في الصلاة, لكن إخوته لم يشاركوه ورعه.	81
كان جورج مذهولاً لما اعتبره انحلالاً أخلاقياً فيهم.	58
في عام 1770, تعرض أخوه الأمير هنري, دوق كامبرلاند وستراثرن لفضيحة تتعلق بالزنى, وفي العام التالي تزوج كامبرلاند من أرملة شابة تدعى آن هورتون.	142
كان ألبومها "وايلد وست" عام 1981 أحد أكثر ألبوماتها مبيعاً.	57
بحلول ذلك الوقت, أوصلها الإنفاق المسرف مع سلسلة من الاستثمارات السيئة من قبل مستثمريها إلى حافة الإفلاس.	103
عام 2012, طرحت الفرقة الأيسلندية سيغور روس فيديو لأغنية "فيوغور بيانو", من بطولة لابوف, والتي ظهر فيها عارياً.	109
وصفته جريدة "سانت لويس بوست ديسباتش" بأنه أفضل أداء للابوف.	65
اندلعت النيران في السيارة, وابتعد كينسيث.	37
كان إليوت يحضر جنازة والده في اليوم الذي أقيم فيه السباق.	55
عام 2003, سيطر على ترتيب النقاط والصدارة في آخر 33 من السباقات الـ36 وأصبح بطل كأس وينستون للسباقات ناسكار, وكان آخر سائق يحمل ذلك اللقب.	136
أصدر رافيرتي ألبومين إضافيين خلال التسعينيات فيما وصفه الموسيقي توم روبينسون لاحقاً ب"عودة كبيرة إلى الروعة".	111
جمع ألبوم "على جناحٍ وصلاة" (1992) شمله بشريكه في فرقة "ستيلر ويل" إيغان في عدة أغانٍ فيه.	92
ضم عدة أغانٍ تم تأليفها بالاشتراك مع جيم شقيق رافيرتي, الذي يعمل أيضاً كمغنٍ ومؤلف أغانٍ, والذي وقع مع شركة "ديكا ريكوردز" في السبعينيات.	149
سجل رافيرتي نسخة جديدة من أغنيته في فرقة هامبلبمز "لم أعجب أبوها على أية الأحوال" في ألبوم "فوق رأس" (1994).	110
كان هذان آخر البومين ينتجهما رافيرتي مع هيو ميرفي, الذي توفي عام 1998.	68
فقد شارك 330 ألف شخص على الأقل, بينهم 10 آلاف فني.	53
كان ستالين قد بدأ بتشجيع أباكوموف لتشكيل شبكته الخاصة داخل وزارة أمن الدولة لمجابهة هيمنة بيريا على الوزارات السلطوية.	123
أتاحت الأنماط التي قدمتها البيانات الواردة من منطقة بيتين وواكساكتون لهذين الموقعين أن يتلاءما مع التطور الثقافي لأراضي المايا المنخفضة.	130
يفترض مقال طومسون أن شعب المايا كان "مسالماً" بشكل عام نظراً إلى افتقارهم إلى دفاعاتٍ واضحة.	100
لم تظهر الأشرعة في منحوتات ونصوص ما قبل التاريخ في أمريكا الوسطى, بل وضعت نظرية تفيد باستخدام قوارب الكانو كوسيلة نقل مائية رئيسة عند المايا القدماء.	150
تولى ستارلين مهمة رسم العدد التالي, وبدأ باستحداث قصة جانبية مفصلة تركز على ثانوس الشرير, وانتشر في عددٍ من أعداد مارفل.	120
في ذات الوقت من منتصف السبعينيات, قدم كارلين مجموعة من القصص إلى مجلة مختارات الخيال العلمي المنشورة بشكلٍ مستقلٍ "ستار ريتش".	123
من خلال جدته, كان ميشيما ينحدر مباشرةً من سلالة توكوغاوا إيه-ياسو.	66
عام 1955, بدأ ميشيما بتدريبات الأثقال ولم يكسر نظامه التدريبي الذي كان يقوم على ثلاث فترات تدريبية في الأسبوع طوال آخر 15 عاماً من حياته.	131
اعتنق ميشيما شعاراً شديد التفرد في القومية قبيل نهاية حياته.	60
عام 2011, عينت بلانت لتكون سفيرة لعطر إيف سان لوران الجديد, أوبيوم.	66
قامت بلانت عام 2011 ببطولة الفيلم الكوميدي البريطاني "صيد السلمون في اليمن", من إخراج لاسي هالستروم وشاركها في بطولته إيوان مكغريغور وكريستين سكوت توماس.	147
في ذلك العام أيضاً, ظهرت بشكلٍ وجيز في فيلم ديزني "الدمى المتحركة", كموظفة الاستقبال الخاصة بالآنسة بيغي.	110
قامت عام 2012 ببطولة فيلم "خطبة الخمس سنوات", من إخراج نيكولاس ستولر وشاركها في بطولته جيسون سيغل.	99
في كانون الثاني من عام 2011, بدأت بلانت تصوير فيلم الخيال العلمي الأمريكي "صانع الحلقات", من إخراج ريان جونسون وشاركها بطولته بروس ويليس وجوزيف غوردون-ليفيت, صدر الفيلم في أيلول من عام 2012.	180
حاول فالينتينو أن يبعد الشخصية عن الصورة النمطية للرجل العربي.	60
كان جوزيف شنيك مهتماً باختيار زوجته, نورما تالمادج, لتمثل أمام فالنتينو في إصدار جديد من روميو وجولييت.	108
اللورد هاليفاكس, الرئيس الملكي للمجلس, زار ألمانيا سراً في تشرين الثاني والتقى بهتلر وغيره من المسؤولين الألمان.	109
في خطابٍ إلى مجلس الوزراء بعيد عبور القوات الألمانية للحدود, وضع تشامبرلين اللوم على كلٍ من ألمانيا والنمسا.	108
في أيار, أطلق حرس الحدود التشيكي النار على مزارعين ألمانيين من سوديت كان يحاولان عبور الحدود نحو تشيكوسلوفاكيا من دون التوقف عند النقاط الحدودية.	147
خلال هذا الوقت, كانت مارسيل غالباً ما تترك وحدها في الحجرة فيما كانت بياف ومومون تجوبان الشوارع أو في الملهى تغنيان.	115
كانت تلك منسية تقريباً إلى ما بعد وفاة سميث.	48
إحدى أفكار روايات سكايلارك تدور حول أسلاف تكنولوجيا الاتصالات الحديثة.	78
في وقتٍ مبكر من عام 1926, كتب ماير إلى إيرين جوليو-كوري مقترحاً أن تعمل رونا معها لتتعلم كيف يمكن لمعمله أن يصنع عينات البولونيوم الخاصة بهم.	140
ما أن بات هانز بترسون قادراً على تأمين التمويل لدفع تكاليف رونا, سمحت لها جوليو-كوري بالقدوم ودراسة فصل البولونيوم في معهد كوري في باريس.	140
ابتكرت رونا طريقة مطورة لتحضير مصادر البولونيو وإنتاج انبعاثات ألفا.	71
بعد أن اكتسبت شهرةً كخبيرةٍ في المجال, عادت بهذه المهارات إلى معهد راديوم مع قرص صغير من البولونيوم.	99
أتاح هذا القرص لرونا إنتاج عينات مخبرية من البولونيوم, والتي استخدمت في الكثير من أبحاث المعهد اللاحقة.	98
خارج فترة الموسم عام 2013 ظهرت في قناة "سي تي في مونتريال" كمقدمة نشرة جوية ضيفة.	77
ثم واجهت حاملة اللقب والمصنفة الأولى سارة إيراني, لكنها خسرت.	61
تعرضت بوشار لخسارة صادمة بثلاث مجموعات.	43
عندما تزوجت ابنتهما سيسيلي بريتشارد بلانتاغينيت, دوق يورك الثالث, وأنجبا العديد من الأولاد, بما فيهم إدوراد الرابع وريتشارد الثالث, أصبحت جوان جدة ملكي إنجلترا من آل يورك.	172
توفي جون غونت عام 1399.	21
أطلق سراح الفارس ليفيت وزج تابعه في البرج.	45
كان قد تطلق منذ وقتٍ ليس ببعيد من الممثلة غلوريا هولدن, لكنه حمل الراية بعد الانفصال الزوجي.	92
شارك في البطولة كشقيق همفري بوغارت الأصغر, الشاب المستهتر خالي البال, في فيلم "سابرينا" (1954), التي لعبت دورها أودري هيبورن.	118
قرر ألا يسعى إلى فترة ثالثة في الدورة الانتخابية التالية.	54
جرت الحملة الانتخابية لعام 1980 بين ريغان والرئيس القائم جيمي كارتر في خضم مخاوف داخلية وإبان أزمة الرهائن المتواصلة في إيران.	119
هيمن الجمهوريون على مجلس الشيوخ للمرة الأولى منذ عام 1952, وحصلوا على 34 مقعداً في مجلس النواب, لكن الديمقراطيين احتفظوا بمجلس بالأغلبية.	136
تماثل إلى الشفاء وخرج من المستشفى في 11 نيسان, ليكون أول رئيسٍ للولايات المتحدة على رأس عمله ينجو من إصابة بالرصاص بعد محاولة لاغتياله.	139
آمن ريغان أن الله أبقاه على قيد الحياة كي يعيش ويحقق غايةً أعظم.	70
بلوتش مهتمٌ بجعل الأمل هو المبدأ الموجه لماركسيته ويشدد على الإنسانية الضمنية الكامنة في التقاليد الروحانية.	103
على اللاهوت السليم أن يتأسس على ضوء هدفه المستقبلي.	51
نقلت بيبي العائلة إلى ناشفيل, تينيسي عام 1991 بعد أن أبرمت اتفاقاً جديداً لإصدار الأغاني التي تؤلفها.	104
تشاركت كيشا وبيبي معاً في تأليف أغنية "ستيفن" عندما كانت كيشا في الـ16, ثم تعقبت كيشا ديفيد غامسون, المنتج الذي كانت تكن له التقدير منذ أن كان في فرقة "سكريتي بوليتي" والذي وافق على إنتاج الأغنية.	203
بحلول آب 2015, نشرت كيشا القليل من المعلومات عن ألبومها الثالث المرتقب والمسجل في استوديو.	82
وصلته هذه المرة, لكنه رفض الاعتراف أنها لم تعد تريد الزواج به.	63
ولد رايت في مدينة بول التابعة لمقاطعة دورست, لكنه ترعرع بشكلٍ أساسي في مدينة ويلز التابعة لمقاطعة سومرست.	105
لدى رايت شقيق اسمه أوسكار, وهو يعمل كرسام للكتب الهزلية, ويقدم قصصاً مصورة وفناً تصورياً وفيديوهات ترويجية لصالح أفلام إدغار.	138
رايت صديقٌ لزميله المخرج غارث جينينغز, وظهر في أدوارٍ صغيرة في فلميه "دليل المسافر إلى المجرة" و"ابن قوس قزح".	116
لم تحقق القوى الكبرى المطالب الداعية إلى الاعتراف بألبانيا.	59
مع بداية مؤتمر لندن في كانون الأول من عام 1912, رفض سفراء القوى العظمى الست مشروع تأسيس ألبانيا المستقلة.	100
بدلاً من ذلك, قرروا أن ألبانيا ستكون تحت السيادة العثمانية لكن مع حكومة تتمتع بالحكم الذاتي.	93
بعد أن بدا جلياً أن الإمبراطورية العثمانية ستخسر كل منطقة مقدونيا وبالتالي اتصالها الجغرافي بألبانيا, أدركت القوى العظمى أن عليها أن تغير قرارها.	147
معاهدة لندن, التي وقعت في 30 أيار 1913, قسمت جزءاً كبيراً من الأراضي التي تطالب بها ألبانيا, بصرف النظر عن تركيبتها العرقية, بين حلفاء البلقان ما قلص من مساحة ألبانيا إلى مناطقها الوسطى.	178
تمكن رجال الشرطة من السيطرة على صاحبة ال53 عاماً خلال الواقعة صباح يوم الأحد.	73
استبدل الملك سلمان السياسي المخضرم برئيس هيئة السوق المالية, محمد الجدعان.	68
النفط والذهب والمواد الغذائية, مثل القمح, مواردٌ طبيعية, يستثمر فيها المستثمرون المليارات حول العالم.	94
ب71 هدفاً في 137 مباراة دولية, يكون صاحب الرقم القياسي في عدد الأهداف الدولية في تاريخ الاتحاد الألماني لكرة القدم.	108
بمساعدة بيانات بطاقة الخصم المباشر, حددت شرطة إسن أربعة أشخاص وقفوا مكتوفي الأيدي فيما كانوا يشاهدون متقاعداً يموت في أحد فروع المصرف.	141
لم يستبعد المتحدث الرسمي احتمال أن يخضع آخرون للتحقيق.	57
لكن لأن سيريس 1 لم تعد القديمة, يمكن للعديد من المستخدمين توفير 100 يورو.	70
تظهر الصورة بوضوح شريط شاشة اللمس الضيق الذي توقعته الشائعات فوق لوحة المفاتيح.	81
من غير المعروف كيف تعاون المسرحيان.	34
أظهرت دراسة سويدية أن هذه الحيوانات نادراً, إن لم يكن مطلقاً, ما تحط بعد فترة التكاثر التي تستمر لشهرين.	109
وفقاً لباركر, ينشط عملاء المخابرات الروسية بأعدادٍ كبيرة في بريطانيا العظمى.	82
أعلنت روسيا تعليق الاتفاقية في بداية تشرين الأول.	51
يحدد القانون عدداً من الشروط التي يمكن لتحقيقها أن يعيد الاتفاق إلى حيز التنفيذ: على الولايات المتحدة الأمريكية سحب كل قواتها من الدول التي انضمت إلى حلف الناتو بعد عام 2000, وإلغاء جميع العقوبات على روسيا بالإضافة إلى سداد التكاليف المتكبدة نتيجة للعقوبات.	256
قال: "إنها محاكمة سياسية وقد قررت عدم الحضور".	46
إذا استقال موظفٌ تركيٌ مثلاً, تأتي مجالس العمل التركية.	59
من وجهة النظر هذه, فإن البنى الفاسدة والنخب القانعة هي سبب تردي أوضاع النظام الصحي والتعليم والتجارة الخارجية في الولايات المتحدة الأمريكية.	131
بوسع كون هز رأسه فقط.	25
في تموز تحققت صحيفة "دي تسايت" لأول مرة مع شركة العقارات بشأن تدفقاتها المالية المشبوهة وخطر إفلاسها.	108
تبدأ ساعة السحر مع انطلاق عزف الأرغن الرهيب, مثل الأغنية الضاربة في الستينيات مونستر ماش.	85
برر فون بويست ارتفاع التكاليف بانعدام وجود تخطيطٍ دقيق.	61
يتلمس سيمون كريتشمر طريقه وحيداً عبر ثكنة متهالكة ومظلمة.	60
هذا لأن كل معجزة وكل منطقة متخصصة تحتل حقلاً بأكمله.	63
أوقف إنتاج طراز الهاتف الذكي كلياً.	38
كان يوم 30 آب 2015, عندما غزا جيشٌ من البط الإنترنت.	47
حصل جيل الهاتف الذكي على تطبيقٍ يستحقه, حيث كان أكثر المواقف غباء يحصد جمهورٍاً بالملايين في أحسن الأحوال.	119
من ناحية أخرى, كان فاين فناً في ست ثوانٍ.	45
والآن هو بطلٌ للعالم أيضاً.	30
مع ذلك, شكل نهائي الموسم بالنسبة إلى كيربر نهاية لعامٍ استثنائي.	66
بعد الفوز اللافت في بطولة أستراليا المفتوحة, خسرت البالغة من العمر 28 عاماً لأول مرة في نهائي بطولة ويمبلدون أمام سيرينا ويليامز.	122
من غير الواضح الآن في أيهما.	26
هل تقرع المنبه الخاص بك؟	24
الأمر واضح: يمكن للرجال تحمل مسؤوليات أكبر في مجال منع الحمل.	61
وفق المعتقدات المسيحية, فإن قبراً منحوتاً من الحجر الجيري كان المثوى الأخير ليسوع المسيح.	89
سبب الإعلان عن الفيديو في ألمانيا غير واضح.	41
سئلت من قبل الضباط بطريقتهم البلهاء الفريدة ما إذا كنت أعرف الكاتب غونتر دي بروين وما إذا كنا قريبين فكرياً.	108
المحقق الكندي الخاص بحادث تحطم الطائرة لاري فانس أخبر دير شبيغل أنه مقتنعٌ أن أحد الطيارين كان ينوي الهبوط بالطائرة فوق المحيط كي تغرق.	143
خرج الخبراء الأستراليون باستنتاجات جديدة من فحص دفة الهبوط الخاصة بطائرة البوينغ التي جرفتها الأمواج إلى تنزانيا في شرق أفريقيا.	130
قد لا تكون المشكلة قد انتهت بالنسبة إلى باروسو.	49
أثار استبدال باروسوس جدلاً كبيراً.	37
قال دوندار أن الاعتقالات الحالية "استمرارٌ للتضييق علينا".	55
من خلال الاتفاق بين عون والحريري, حدث تقاربٌ بين التحالفين المتخاصمين في الوقت الحاضر.	83
أصدر زوج المرشحة الحالية للبيت الأبيض, هيلاري كلينتون, عفواً عن عددٍ من الأشخاص, من ضمنهم ريتش أيضاً, في آخر يومٍ من ولايته الرئاسية, 20 كانون الثاني 2001.	153
حذر دوندار أوروبا بشأن التفهم الزائد لمسلك إردوغان.	55
أحمد ز. أمين, أمين عام الوكالة الدولية للطاقة المتجددة (إيرينا) متيقنٌ: "يمكن لقوة الرياح في عرض البحر أن تصبح أهم مولد للطاقة في اقتصادٍ عالميٍ يخلو من الطاقة القائمة على انبعاثات الكربون".	193
الأرقام الجيدة في آسيا دفعت أسواق مؤشرات أسواق الأسهم إلى الارتفاع فوراً.	77
من المتوقع حدوث دفعة جراء ازدهار سوق العقارات وزيادة النفقات الحكومية.	71
تلفت لوحتا لوكاس كارناخ الأكبر المعروضتان تحديداً الأنظار.	62
لذلك لن تختفي العلامات المزعجة بشكلٍ كلي: وفقاً للمعلومات الواردة من وكالة الأنباء الألمانية, فهي ستفعل فقط إن لم يكن الفنان أو شركة التسجيلات مثلاً, عضواً في هيئة الأداء الموسيقي وحقوق النسخ الإلكترونية الألمانية ولم يكن لديه اتفاقية مع يوتيوب.	252
لا تصيب الملوثات رئات الصغار فحسب, بل يمكنها أيضاً أن تؤثر على تطور أدمغة الأطفال على المدى الطويل.	108
ليس من المستغرب أن الحكومتين الفيدرالية والولائية صنفتا التراث الطبيعي الوطني باعتباره مسؤولية مجتمعية ذات أولوية قصوى ووثقتا ذلك بدءاً من عام 2005 في اتفاقية تعاون.	159
بخلاف تلك المؤرخة في الثامن والعشرين من تشرين الأول, فإن رسالة السيد كومي بالكاد تم التعليق عليها.	95
لو أن منافسته الديمقراطية فازت بالانتخابات, لكانت "رهن التحقيق لسنوات" حسب تأكيده.	84
سخر أوباما قائلاً: "إن لم يكن بوسع أحدهم التحكم بحسابٍ على تويتر, لن يكون بوسعه التحكم بالشفرة النووية".	110
وفق البرنامج, ستتحدث عند الساعة 23:45.	36
يوم الثلاثاء, قد تنتخب الولايات المتحدة الأمريكية أول رئيسةٍ في تاريخها.	72
من ناحية أخرى, علاقات السيدة كلينتون مع القارة على مدى السنوات العشرين الماضية لم تكن مرضية بتاتاً.	96
اتخذ المحافظون الإسلاميون في حزب العدالة والتنمية هذا الرفض كمبررٍ للاستجوابات.	80
يتطلب الأمر غالبيةً مع حزب آخر, تحديداً أصوات 367 نائباً (من بين 550), في حين المطلوب 330 صوتاً لإجراء استفتاء.	108
في يوم الثلاثاء, الثالث من تشرين الثاني, قرر عمدة سان-غودانس (في إقليم غارون العليا) تعليق اتفاقية التنمية الحضرية الموقعة مع الحكومة المشكلة عام 2014.	144
يشرف الأخير على انتخابات الجمهوريين التمهيدية, التي تدعم فيها رشيدة داتي ترشيح نيكولا ساركوزي.	99
في الخطاب, اتهمت وزيرة العدل السابقة بريس هورتيفي بأنه "فاشي" و"وزير (أحمق) الداخلية" و"بلطجي".	95
ما هي القيود التي من شأنها منع التعبير عن المعتقدات الدينية في الشركات الخاصة؟	69
حتى لو كانت الغالبية العظمى من الحالات التي تنشأ في مكانا لعمل يمكن حلها من دون نزاعات.	85
هل يسمح للعاملين بإبقاء أغراض دينية على مكاتبهم؟	54
تعرب نقابة "فورس أوفريير" عن أسفها على أن ملاحظاتها على محتوى الدليل لم تدرج, وقالت السيدة جيلار: "لم يجر أي تشاور حقيقي".	126
الدليل إشكالي, أولاً لأنه وضع "في سياق حالة طوارئ".	53
أدرج القانون الوقت المستغرق للذهاب إلى منازل العملاء ضمن ساعات العمل.	66
قدمت المنظمتان طعناً رفضته محكمة النقض في الثاني عشر من تشرين الأول.	71
يهدف إلى أخذ وقت الانتقال بعين الاعتبار بعد خصم هذا من ساعات العمل المنجزة فعلاً, من دون التمكن من قياس الوقت الحقيقي للانتقال.	124
وقت العمل المبذول في هذه الساعة الأولى يساوي 45 دقيقة تقريباً.	61
وكشف ممثل فرنسا قائلاً "إيتا في طريقها إلى الخروج".	56
كما علق قائلاً أن "وجود مثل هذه الوثيقة قد يؤدي إلى نتائج واعدة بقدر ما هي غير مرضية".	91
يمكن للمجلس الوطني الرقمي الفرنسي, الذي يقدم المشورة بشأن مشاريع القوانين الخاصة بمسائل التكنولوجيا الرقمية, أن ينظر في الأمر.	123
وفقاً لجريدة لو فيغارو, يمكن لهذه الخطة الحكومية أن توفر 42 مليون يورو, ستذهب 15,5 مليون منها لتحقيق الأمن.	111
ليس لدى فرنسا سمعة طيبة.	25
ولدت تينا أنسلمي في 25 آذار, 1927 في كاستلفرانكو فينيتو, ترعرعت في كنت عائلة كاثوليكية مناهضة للفاشية, والتي اشتهرت باضطهاد والدها الاشتراكي المتشدد.	143
بما أنها كانت قريبة دوماً من الاتحاد الكاثوليكي, اهتمت تينا أنسلمي على وجه الخصوص بحقوق عمال النسيج والمعلمين.	110
من الصعب تصور أن كليومترات خطوط المترو في إيطاليا أقل منها في مدريد.	67
تم التأكيد على أننا قطعاً لا نستطيع المواصلة مع أولئك الذين يقفون كلياً ضد إيطالياً.	90
سنقيم احتمالية وكيفية المواصلة حتى القسم التالي.	44
الأغنية الناجحة هي "جيرونيمو" لشيبارد.	39
سيتم تقديم 500 يورو من قبل الدول لأولئك الذين بلغوا السن, لينفقوها قبل 31 كانون الأول 2017.	82
تستحدث قسيمةٌ يمكن حفظها في هاتفك الذكي أو تقديمها إلى الصراف.	72
بدءاً من الأول من كانون الثاني ستكون هناك زيادة في البنزين والديزل.	65
أعلنت سي جي آي ميستري في مذكرة, أنه لن تكون هناك أي زيادة في ضريبة القيمة المضافة, حتى عام 2017 على الأقل.	106
مستوى في كلتا الحالتي هو الأعلى في الاتحاد الأوروبي.	49
تعود آخر الأرقام إلى 24 تشرين الأول من العام الماضي, وتظهر لنا أن الديزل لدينا يكلف 1,335 يورو لليترمقارنةً بمعدل منطقة اليورو الذي يبلغ 1,165 يورو.	139
هي كلفة أعلى بكثير بحيث تتجاوز بوضوح المتوسط في الدول التي تتبنى العملة الموحدة, والذي يعادل 1,365 يورو لليتر.	109
سحب كورادو باسيرا العرض المقدم إلى بنك إم بي إس نتيجة "موقف الانغلاق التام الذي أبداه البنك تجاهنا".	99
كما هو موضح, القرار من اختصاص البنك المركزي الأوروبي وسيكون من غير المناسب أن يتحدث البنك باسمه عبر استبعاد إمكانية النظر في بدائل أخرى.	135
هذا ما كان مكتوباً في مذكرة إلى بنك إم بي إس بعد قرار الوزير السابق بترك الاتفاق.	84
سوف يخضع للتقييم.	21
أبلغ طلاب الجامعة الحرة الدولية للدراسات الاجتماعية أثناء اجتماعٍ انعقد في روما.	79
صباح اليوم, التقى البابا فرانسيس مارك زوكربيرغ وزوجته في بيت القديسة مرثا.	73
طور أربعة طلاب في جامعة روما الثالثة خوذة دراجة نارية يمكنها "قراءة الأفكار" من خلال المساعدة على توقع تصرفات السائقين.	121
أحد أمثلة بحثٍ مطبقٍ في ظل إجراءات سلامة أنتج أيضاً إنساناً آلياً لمنافسة فالنتينو روسي.	102
في المقابل, ستحصل أوبر على استثمار بمليار دولار ومقعد في مجلس إدارة الشركة الصينية.	86
شركات متزايد تأخذ زمام المبادرة أكثر من أي وقتٍ مضى في وول ستريت, أكثر حتى من وادي السيليكون.	98
