Language	Vocab_Size	Metric	Sentence	Value	Char_Count	Byte_Count	Token_Count
EN	32768	mrr	594	0.2743757432262683	70	70	18
EN	32768	mrr	595	0.433586463725197	95	95	20
EN	32768	mrr	596	0.3392220564780757	135	135	30
EN	32768	mrr	597	0.4364042455259527	145	145	37
EN	32768	mrr	598	0.3729387032572471	120	120	31
EN	32768	mrr	599	0.3561738255551271	84	84	21
EN	32768	mrr	600	0.3818236467684514	71	71	23
EN	32768	mrr	601	0.33374880796812	120	120	29
EN	32768	mrr	602	0.5144225330208397	165	165	38
EN	32768	mrr	603	0.4030592921382216	103	103	30
EN	32768	mrr	604	0.4017619885374819	131	131	28
EN	32768	mrr	605	0.4494268061510839	131	131	28
EN	32768	mrr	606	0.3190808271939282	72	72	21
EN	32768	mrr	607	0.2048842612279205	132	132	30
EN	32768	mrr	608	0.3971851572411822	109	109	22
EN	32768	mrr	609	0.3599771033594874	151	151	34
EN	32768	mrr	610	0.3579593529980767	108	108	18
EN	32768	mrr	611	0.2754907574305079	96	96	18
EN	32768	mrr	612	0.3278452796593679	154	154	31
EN	32768	mrr	613	0.3534306846636305	121	121	27
EN	32768	mrr	614	0.343999281584645	114	114	22
EN	32768	mrr	615	0.2793448331395164	159	159	33
EN	32768	mrr	616	0.580935667262293	130	130	33
EN	32768	mrr	617	0.2556482680152062	73	73	16
EN	32768	mrr	618	0.285955896900268	125	125	32
EN	32768	mrr	619	0.4729694984214874	71	71	18
EN	32768	mrr	620	0.4535777771958488	57	57	14
EN	32768	mrr	621	0.3365360950652573	74	74	20
EN	32768	mrr	622	0.50871507057045	81	81	23
EN	32768	mrr	623	0.3162358200544383	136	136	32
EN	32768	mrr	624	0.4244145244128919	66	66	19
EN	32768	mrr	625	0.4711028778721374	116	116	29
EN	32768	mrr	626	0.3598635312320757	57	57	16
EN	32768	mrr	627	0.4687099430275777	87	87	24
EN	32768	mrr	628	0.3898158554743398	84	84	25
EN	32768	mrr	629	0.3543541249671316	158	158	36
EN	32768	mrr	630	0.2753857962996488	102	102	22
EN	32768	mrr	631	0.3916115868779726	115	115	26
EN	32768	mrr	632	0.1772999067407839	64	64	12
EN	32768	mrr	633	0.3830732156037817	109	109	26
EN	32768	mrr	634	0.4696538846673077	41	41	9
EN	32768	mrr	635	0.3396300579075804	174	174	43
EN	32768	mrr	636	0.4168126087021326	122	122	39
EN	32768	mrr	637	0.2902281871844609	148	148	42
EN	32768	mrr	638	0.4959748907982049	98	98	25
EN	32768	mrr	639	0.4679439819049515	96	96	25
EN	32768	mrr	640	0.2153440979091146	76	76	18
EN	32768	mrr	641	0.5625866026353465	80	80	21
EN	32768	mrr	642	0.3558399469087747	87	87	23
EN	32768	mrr	643	0.3675447234484176	54	54	17
EN	32768	mrr	644	0.3599893526326387	88	88	24
EN	32768	mrr	645	0.3529556723725525	75	75	19
EN	32768	mrr	646	0.2848429318795452	70	70	16
EN	32768	mrr	647	0.3768124219284343	98	98	25
EN	32768	mrr	648	0.3038827144506271	90	90	26
EN	32768	mrr	649	0.3730472743374591	83	83	23
EN	32768	mrr	650	0.6001253335673021	79	79	23
EN	32768	mrr	651	0.4278250811511881	63	63	20
EN	32768	mrr	652	0.4286782078926744	52	52	16
EN	32768	mrr	653	0.423680856878153	96	96	30
EN	32768	mrr	654	0.3765816998389152	70	70	17
EN	32768	mrr	655	0.3030342137242426	108	108	24
EN	32768	mrr	656	0.2961317961533751	146	146	36
EN	32768	mrr	657	0.270802464950926	88	88	27
EN	32768	mrr	658	0.288426617233046	135	139	37
EN	32768	mrr	659	0.3868142384527618	159	159	27
EN	32768	mrr	660	0.4160108901009797	139	139	36
EN	32768	mrr	661	0.6024610527924515	74	74	18
EN	32768	mrr	662	0.559043961362239	73	73	20
EN	32768	mrr	663	0.4089545168795946	98	98	22
EN	32768	mrr	664	0.3682460387013125	81	81	18
EN	32768	mrr	665	0.3172183257556805	144	144	29
EN	32768	mrr	666	0.3817699285758156	98	102	36
EN	32768	mrr	667	0.4468396486008881	113	117	29
EN	32768	mrr	668	0.3987474672723342	168	168	30
EN	32768	mrr	669	0.4798640778761319	125	125	23
EN	32768	mrr	670	0.3358510492513817	126	126	29
EN	32768	mrr	671	0.4565732745095998	125	125	24
EN	32768	mrr	672	0.3567016084569001	108	108	25
EN	32768	mrr	673	0.4479946760875614	152	152	33
EN	32768	mrr	674	0.3784060519154686	81	81	14
EN	32768	mrr	675	0.4465221486108833	136	136	34
EN	32768	mrr	676	0.4352636008014965	94	94	19
EN	32768	mrr	677	0.4335169893832855	111	111	24
EN	32768	mrr	678	0.3771133574875172	156	156	35
EN	32768	mrr	679	0.1991277117840828	80	80	16
EN	32768	mrr	680	0.3479924901853803	137	137	30
EN	32768	mrr	681	0.299058995529104	89	89	18
EN	32768	mrr	682	0.3835306320081669	153	157	38
EN	32768	mrr	683	0.3215642867167236	117	117	31
EN	32768	mrr	684	0.2697623295823535	145	145	33
EN	32768	mrr	685	0.2092523305333773	95	95	24
EN	32768	mrr	686	0.4006647324689553	183	183	47
EN	32768	mrr	687	0.205687213883576	153	153	35
EN	32768	mrr	688	0.2540072780736739	105	105	23
EN	32768	mrr	689	0.4201390514825794	158	158	41
EN	32768	mrr	690	0.4038238989556431	112	112	24
EN	32768	mrr	691	0.387945192112354	246	246	55
EN	32768	mrr	692	0.3176076586340091	118	118	28
EN	32768	mrr	693	0.4496048671215712	91	91	29
EN	32768	mrr	694	0.2452722630115434	91	91	19
EN	32768	mrr	695	0.3335757199070329	84	84	20
EN	32768	mrr	696	0.4498518544815458	114	114	24
EN	32768	mrr	697	0.5124978395815664	67	67	16
EN	32768	mrr	698	0.4448143346395476	71	71	20
EN	32768	mrr	699	0.3501082160773662	97	97	23
EN	32768	mrr	700	0.3289409819364546	76	76	23
EN	32768	mrr	701	0.3654596156196431	119	119	30
EN	32768	mrr	702	0.4711048942478769	78	78	23
EN	32768	mrr	703	0.3973794567390451	97	97	21
EN	32768	mrr	704	0.1936470588357459	59	59	17
EN	32768	mrr	705	0.2807352925087438	134	134	30
EN	32768	mrr	706	0.2730606706555189	102	102	30
EN	32768	mrr	707	0.4612946119360026	147	147	47
EN	32768	mrr	708	0.37540058097402	98	98	27
EN	32768	mrr	709	0.2581205285637158	122	122	33
EN	32768	mrr	710	0.4338454410094363	63	63	18
EN	32768	mrr	711	0.3886941018169598	165	165	49
EN	32768	mrr	712	0.4761281855934237	75	75	18
EN	32768	mrr	713	0.4092510738748483	112	114	30
EN	32768	mrr	714	0.470938919517053	134	134	31
EN	32768	mrr	715	0.3693342547936354	105	105	28
EN	32768	mrr	716	0.3616973343897634	108	108	37
EN	32768	mrr	717	0.3931741762833383	98	98	29
EN	32768	mrr	718	0.4017355436028972	100	100	27
EN	32768	mrr	719	0.5111603663925363	83	83	25
EN	32768	mrr	720	0.2885939735632108	80	80	23
EN	32768	mrr	721	0.3922984178416863	101	101	29
EN	32768	mrr	722	0.4785634846162107	160	160	47
EN	32768	mrr	723	0.2999813144485616	88	89	24
EN	32768	mrr	724	0.4243762580171305	106	106	29
EN	32768	mrr	725	0.4028459777861555	83	83	20
EN	32768	mrr	726	0.3827301980449586	134	134	35
EN	32768	mrr	727	0.3999638341690894	98	98	25
EN	32768	mrr	728	0.4087525660134188	141	141	38
EN	32768	mrr	729	0.3959207400630399	81	81	24
EN	32768	mrr	730	0.3638065790985338	102	102	22
EN	32768	mrr	731	0.4558074728898466	132	132	36
EN	32768	mrr	732	0.4435969093741019	127	127	38
EN	32768	mrr	733	0.5509338935145075	123	123	32
EN	32768	mrr	734	0.3869753631212071	131	133	33
EN	32768	mrr	735	0.4497776562223812	84	85	31
EN	32768	mrr	736	0.4305495846672937	135	135	39
EN	32768	mrr	737	0.3063746190767075	156	156	48
EN	32768	mrr	738	0.45832013654461	85	85	24
EN	32768	mrr	739	0.3114037496625995	79	79	21
EN	32768	mrr	740	0.2929228341974097	97	97	34
EN	32768	mrr	741	0.380975084879112	140	140	54
EN	32768	mrr	742	0.3352313410004042	81	81	29
EN	32768	mrr	743	0.3254704723156502	118	118	27
EN	32768	mrr	744	0.4376546420151259	114	114	23
EN	32768	mrr	745	0.3844646767331909	148	149	30
EN	32768	mrr	746	0.3259223452689402	121	123	33
EN	32768	mrr	747	0.4054181831751832	148	148	36
EN	32768	mrr	748	0.3416258510186089	69	69	14
EN	32768	mrr	749	0.376502097890433	99	100	26
EN	32768	mrr	750	0.4834154726771824	71	71	19
EN	32768	mrr	751	0.4260725830222149	77	78	21
EN	32768	mrr	752	0.4105272360017918	67	67	20
EN	32768	mrr	753	0.2861488225223658	86	86	26
EN	32768	mrr	754	0.3918877172955083	105	105	28
EN	32768	mrr	755	0.3859278895519285	93	93	24
EN	32768	mrr	756	0.2795914979281611	126	126	25
EN	32768	mrr	757	0.2813570350627141	176	176	37
EN	32768	mrr	758	0.3857792203855739	107	107	23
EN	32768	mrr	759	0.5132689548174848	100	100	28
EN	32768	mrr	760	0.4387911360360112	78	79	24
EN	32768	mrr	761	0.3779694449000488	139	139	37
EN	32768	mrr	762	0.4416148261610984	95	95	27
EN	32768	mrr	763	0.2976096498860748	110	110	28
EN	32768	mrr	764	0.3775513503618702	116	116	31
EN	32768	mrr	765	0.408826971453016	85	85	28
EN	32768	mrr	766	0.3680320995920541	143	143	35
EN	32768	mrr	767	0.2501767422331215	110	110	30
EN	32768	mrr	768	0.5288694367851935	86	86	30
EN	32768	mrr	769	0.403755764036513	69	69	21
EN	32768	mrr	770	0.395326738356002	116	116	34
EN	32768	mrr	771	0.3965323375689382	87	87	23
EN	32768	mrr	772	0.3598652168384698	148	148	37
EN	32768	mrr	773	0.3553065287194023	93	93	26
EN	32768	mrr	774	0.4322290767762903	114	114	32
EN	32768	mrr	775	0.2430398650595158	87	87	25
EN	32768	mrr	776	0.2436011325911329	105	105	32
EN	32768	mrr	777	0.3604665455686928	89	89	26
EN	32768	mrr	778	0.3247363229141434	108	108	32
EN	32768	mrr	779	0.3008580293556441	83	83	22
EN	32768	mrr	780	0.5005895127355923	82	82	24
EN	32768	mrr	781	0.306389444376775	146	146	48
EN	32768	mrr	782	0.3476689871223843	71	71	19
EN	32768	mrr	783	0.4372965412398616	88	88	26
EN	32768	mrr	784	0.3786949698402595	82	82	20
EN	32768	mrr	785	0.2626534528919791	123	123	30
EN	32768	mrr	786	0.275568919484193	88	88	22
EN	32768	mrr	787	0.3464776922041767	105	105	30
EN	32768	mrr	788	0.397233704208257	109	109	26
EN	32768	mrr	789	0.321751880360152	144	144	32
EN	32768	mrr	790	0.2648123383819817	133	133	25
EN	32768	mrr	791	0.3488007314481915	120	120	31
EN	32768	mrr	792	0.2731113893512731	97	97	21
EN	32768	mrr	793	0.3998967298991417	135	135	31
EN	32768	mrr	794	0.4514308957517161	91	91	28
EN	32768	mrr	795	0.3591825246050747	135	135	33
EN	32768	mrr	796	0.3165020698655245	65	65	12
EN	32768	mrr	797	0.2020647551028852	120	120	26
EN	32768	mrr	798	0.2815518345908568	103	103	23
EN	32768	mrr	799	0.4370481355714451	124	124	34
EN	32768	mrr	800	0.2918515361056767	103	103	26
EN	32768	mrr	801	0.4120000153008089	130	130	31
EN	32768	mrr	802	0.4268321709176174	120	120	28
EN	32768	mrr	803	0.2647114464638491	77	77	26
EN	32768	mrr	804	0.2434515551296029	63	63	19
EN	32768	mrr	805	0.2660030832577228	89	89	21
EN	32768	mrr	806	0.410850022876683	109	109	27
EN	32768	mrr	807	0.2534923351101606	78	78	18
EN	32768	mrr	808	0.2018136579654796	102	102	24
EN	32768	mrr	809	0.3608372468894948	107	107	26
EN	32768	mrr	810	0.4275810946148408	78	78	26
EN	32768	mrr	811	0.3592755380959029	118	118	40
EN	32768	mrr	812	0.4712534667182924	108	108	28
EN	32768	mrr	813	0.3858504474812189	84	84	22
EN	32768	mrr	814	0.3767205827484211	106	106	22
EN	32768	mrr	815	0.2944925896905417	136	136	34
EN	32768	mrr	816	0.4513489483609124	103	106	33
EN	32768	mrr	817	0.2487031920457862	116	116	33
EN	32768	mrr	818	0.3983489335460233	100	100	32
EN	32768	mrr	819	0.3113917982242606	88	88	26
EN	32768	mrr	820	0.3322589005147426	78	78	16
EN	32768	mrr	821	0.284057880788623	74	74	19
EN	32768	mrr	822	0.3201818637457974	125	125	31
EN	32768	mrr	823	0.3286337104767916	78	78	18
EN	32768	mrr	824	0.363927089719144	104	104	27
EN	32768	mrr	825	0.3569731210297147	107	107	27
EN	32768	mrr	826	0.2818726558166317	88	88	20
EN	32768	mrr	827	0.4729631422530332	142	142	30
EN	32768	mrr	828	0.2453515140037918	162	162	35
EN	32768	mrr	829	0.482121485242361	110	110	31
EN	32768	mrr	830	0.3402343327198135	156	160	44
EN	32768	mrr	831	0.4181658887024452	116	116	32
EN	32768	mrr	832	0.312969159333492	108	108	29
EN	32768	mrr	833	0.2605643611778175	118	118	29
EN	32768	mrr	834	0.3976534080989153	126	126	35
EN	32768	mrr	835	0.1581513529842904	100	100	32
EN	32768	mrr	836	0.3730826424856288	70	70	21
EN	32768	mrr	837	0.4404052322941117	58	58	22
EN	32768	mrr	838	0.3837933791862433	157	157	40
EN	32768	mrr	839	0.3582769447758345	119	119	29
EN	32768	mrr	840	0.4104628416582964	119	119	31
EN	32768	mrr	841	0.3832086371196823	220	220	58
EN	32768	mrr	842	0.3759700123240743	72	72	24
EN	32768	mrr	843	0.3345725934813489	111	111	29
EN	32768	mrr	844	0.3945907194983307	149	149	43
EN	32768	mrr	845	0.321974395199248	68	68	21
EN	32768	mrr	846	0.2759002743672007	133	133	36
EN	32768	mrr	847	0.3153255829567147	119	120	36
EN	32768	mrr	848	0.2818060659233488	141	141	32
EN	32768	mrr	849	0.3037507858485222	147	147	40
EN	32768	mrr	850	0.2860306329662448	138	138	33
EN	32768	mrr	851	0.3005140592481274	75	77	23
EN	32768	mrr	852	0.4083101141657012	123	123	37
EN	32768	mrr	853	0.2142962611261548	78	78	24
EN	32768	mrr	854	0.2859186644016672	140	140	37
EN	32768	mrr	855	0.347909240486348	45	45	15
EN	32768	mrr	856	0.2914370777821915	165	167	38
EN	32768	mrr	857	0.3982589327496967	204	204	36
EN	32768	mrr	858	0.2586424450423223	65	65	15
EN	32768	mrr	859	0.3622839682922417	104	104	22
EN	32768	mrr	860	0.4969467190816801	138	138	36
EN	32768	mrr	861	0.3904246792332009	119	119	26
EN	32768	mrr	862	0.3722828147309982	106	106	23
EN	32768	mrr	863	0.4034072774667873	93	93	24
EN	32768	mrr	864	0.3258434981989904	127	128	26
EN	32768	mrr	865	0.3035058100486964	152	153	34
EN	32768	mrr	866	0.4005520512876537	78	81	24
EN	32768	mrr	867	0.3515063188049623	173	173	39
EN	32768	mrr	868	0.3282661604746323	131	131	27
EN	32768	mrr	869	0.3592751440607895	103	103	24
EN	32768	mrr	870	0.2837267963378473	93	93	19
EN	32768	mrr	871	0.4823242883942203	68	68	16
EN	32768	mrr	872	0.4139365779975487	112	112	24
EN	32768	mrr	873	0.4727519887158711	133	133	29
EN	32768	mrr	874	0.5231502712961447	132	132	31
EN	32768	mrr	875	0.4558734472810591	137	137	39
EN	32768	mrr	876	0.4668713579644256	93	93	22
EN	32768	mrr	877	0.352392411938065	109	109	26
EN	32768	mrr	878	0.466971926711103	89	89	20
EN	32768	mrr	879	0.3111825992618688	94	94	23
EN	32768	mrr	880	0.2910034705526774	99	99	20
EN	32768	mrr	881	0.373113538914858	97	97	26
EN	32768	mrr	882	0.3328968032561242	97	97	21
EN	32768	mrr	883	0.2339553233573428	100	100	20
EN	32768	mrr	884	0.1730203894530354	118	118	26
EN	32768	mrr	885	0.166717456655609	76	76	16
EN	32768	mrr	886	0.4253838192263066	89	89	22
EN	32768	mrr	887	0.3412255469008283	102	102	21
EN	32768	mrr	888	0.2008878280818267	81	81	21
EN	32768	mrr	889	0.2242102390817672	113	113	29
EN	32768	mrr	890	0.2481142189703352	88	88	21
EN	32768	mrr	891	0.334632187281766	72	72	19
EN	32768	mrr	892	0.3194747960294168	126	126	32
EN	32768	mrr	893	0.3520010021071627	104	104	28
EN	32768	mrr	894	0.3873624238966566	116	116	27
EN	32768	mrr	895	0.3661228033262049	106	106	25
EN	32768	mrr	896	0.2958108814286027	113	113	25
EN	32768	mrr	897	0.2833544901010445	93	93	17
EN	32768	mrr	898	0.3864855050395972	75	75	19
EN	32768	mrr	899	0.472700135862891	74	74	21
EN	32768	mrr	900	0.2845472572620706	96	96	26
EN	32768	mrr	901	0.4774229524532721	54	54	19
EN	32768	mrr	902	0.4392768428480921	66	66	17
EN	32768	mrr	903	0.2336915375332934	108	108	28
EN	32768	mrr	904	0.300018813103955	108	108	28
EN	32768	mrr	905	0.2910125033406713	121	121	28
EN	32768	mrr	906	0.392085117994525	74	74	23
EN	32768	mrr	907	0.4236491555503796	136	136	39
EN	32768	mrr	908	0.2693438946332321	104	104	32
EN	32768	mrr	909	0.4790395148073877	78	78	18
EN	32768	mrr	910	0.3847320933604081	129	129	35
EN	32768	mrr	911	0.3584685779330281	110	110	25
EN	32768	mrr	912	0.4032532892478669	95	95	18
EN	32768	mrr	913	0.2064592102263872	75	75	18
EN	32768	mrr	914	0.3805702294224724	118	118	25
EN	32768	mrr	915	0.3749429847674178	122	122	29
EN	32768	mrr	916	0.4078389546780995	66	66	16
EN	32768	mrr	917	0.378782137579685	122	122	33
EN	32768	mrr	918	0.3203395843518573	55	55	15
EN	32768	mrr	919	0.2673665304828333	128	128	32
EN	32768	mrr	920	0.3184171885056758	70	70	21
EN	32768	mrr	921	0.3562212102257185	109	109	30
EN	32768	mrr	922	0.3452919880283334	74	74	20
EN	32768	mrr	923	0.3472824058807852	97	97	24
EN	32768	mrr	924	0.282387635844771	79	79	24
EN	32768	mrr	925	0.3671395387082838	151	151	42
EN	32768	mrr	926	0.3538617886178861	139	139	32
EN	32768	mrr	927	0.4840611323619124	112	112	30
EN	32768	mrr	928	0.3428005799257885	145	145	34
EN	32768	mrr	929	0.241907901591595	147	147	32
EN	32768	mrr	930	0.3014644512876619	99	99	24
EN	32768	mrr	931	0.2698598032651332	91	91	24
EN	32768	mrr	932	0.3933416508016862	145	145	37
EN	32768	mrr	933	0.3971535630355192	127	127	38
EN	32768	mrr	934	0.349033911476397	139	139	38
EN	32768	mrr	935	0.412244295815778	110	110	28
EN	32768	mrr	936	0.3899017815912393	150	150	36
EN	32768	mrr	937	0.4926041509216007	80	82	24
EN	32768	mrr	938	0.4906650043005269	64	64	16
EN	32768	mrr	939	0.4691792726839991	166	166	42
EN	32768	mrr	940	0.4700546582335049	105	105	20
EN	32768	mrr	941	0.4114784120755267	45	45	9
EN	32768	mrr	942	0.4132507987491539	127	128	35
EN	32768	mrr	943	0.3517870627831072	118	118	34
EN	32768	mrr	944	0.3150883478292164	227	227	56
EN	32768	mrr	945	0.2099489891990139	88	89	28
EN	32768	mrr	946	0.3621879208075964	72	72	22
EN	32768	mrr	947	0.3702340095539466	53	53	16
EN	32768	mrr	948	0.3082511456500725	155	155	39
EN	32768	mrr	949	0.2891790859900559	60	60	21
EN	32768	mrr	950	0.3558728753118954	103	103	32
EN	32768	mrr	951	0.4448735527092838	149	149	36
EN	32768	mrr	952	0.3245909735913903	141	141	38
EN	32768	mrr	953	0.3503047780127872	107	107	27
EN	32768	mrr	954	0.3094749889830909	62	62	17
EN	32768	mrr	955	0.3854323657055843	140	140	32
EN	32768	mrr	956	0.3059712675192612	96	96	23
EN	32768	mrr	957	0.3040016391494313	63	63	15
EN	32768	mrr	958	0.4289147031565836	180	180	39
EN	32768	mrr	959	0.4451613339128935	59	59	16
EN	32768	mrr	960	0.3465077807736922	190	192	54
EN	32768	mrr	961	0.1961408892365838	77	77	19
EN	32768	mrr	962	0.3628966530621993	135	135	38
EN	32768	mrr	963	0.3954763754432632	113	113	28
EN	32768	mrr	964	0.4025896858025799	64	64	16
EN	32768	mrr	965	0.3790533599945304	124	124	41
EN	32768	mrr	966	0.4298829448190691	105	105	26
EN	32768	mrr	967	0.3631320985166589	156	156	45
EN	32768	mrr	968	0.365941975211792	62	62	18
EN	32768	mrr	969	0.27456206341554	151	151	38
EN	32768	mrr	970	0.3332145970633804	131	131	35
EN	32768	mrr	971	0.3023954871228973	137	137	40
EN	32768	mrr	972	0.3873454512721779	92	92	28
EN	32768	mrr	973	0.4652870353076773	60	60	14
EN	32768	mrr	974	0.3488475425402938	136	136	33
EN	32768	mrr	975	0.25073760800057	89	89	18
EN	32768	mrr	976	0.2909341059752296	90	90	24
EN	32768	mrr	977	0.3385020251628333	81	81	26
EN	32768	mrr	978	0.3352195964275935	49	49	13
EN	32768	mrr	979	0.3718220082248338	101	101	25
EN	32768	mrr	980	0.3848334036463854	78	78	24
EN	32768	mrr	981	0.3597510770903112	113	113	27
EN	32768	mrr	982	0.2047579479053269	85	85	20
EN	32768	mrr	983	0.2961887046722382	144	144	38
EN	32768	mrr	984	0.3045543302223227	97	97	18
EN	32768	mrr	985	0.4535477836491668	83	83	26
EN	32768	mrr	986	0.3441933319583624	62	62	15
EN	32768	mrr	987	0.4539419942635889	126	126	30
EN	32768	mrr	988	0.3613122786495844	96	96	25
EN	32768	mrr	989	0.2909279553186678	100	100	25
EN	32768	mrr	990	0.2744465410095308	106	106	24
EN	32768	mrr	991	0.3277215777148895	141	141	44
EN	32768	mrr	992	0.3950491951547451	122	122	33
EN	32768	mrr	993	0.3985847598544831	101	101	28
EN	32768	mrr	994	0.2682927980678836	51	51	15
EN	32768	mrr	995	0.3811322799590405	127	127	35
EN	32768	mrr	996	0.3906426130428531	53	53	14
EN	32768	mrr	997	0.5177092890746494	91	91	22
EN	32768	mrr	998	0.4894568558951287	126	126	30
EN	32768	mrr	999	0.2482637946555268	76	76	19
EN	32768	mrr	1000	0.3714731586795823	118	118	29
EN	32768	mrr	1001	0.3423739749630475	184	184	39
EN	32768	mrr	1002	0.2932026321084469	85	85	18
EN	32768	mrr	1003	0.4064817768001144	129	129	31
EN	32768	mrr	1004	0.4803987126539908	108	108	30
EN	32768	mrr	1005	0.4386489727152942	124	124	30
EN	32768	mrr	1006	0.46820311320249	92	92	28
EN	32768	mrr	1007	0.3486039213440602	107	107	28
EN	32768	mrr	1008	0.2465779251827475	76	76	18
EN	32768	mrr	1009	0.3951265656934847	88	88	24
EN	32768	mrr	1010	0.1949243619860013	92	92	16
EN	32768	mrr	1011	0.3786148471000264	129	129	27
AR	32768	mrr	0	0.4071086317025192	99	195	30
AR	32768	mrr	1	0.3816692398241842	141	279	44
AR	32768	mrr	2	0.3028775456628278	126	251	33
AR	32768	mrr	3	0.3002169418491107	231	453	67
AR	32768	mrr	4	0.2416395679098488	137	269	36
AR	32768	mrr	5	0.3379269392210649	104	203	36
AR	32768	mrr	6	0.2477939210956582	32	63	12
AR	32768	mrr	7	0.2017731927679879	93	181	29
AR	32768	mrr	8	0.350964685206329	59	111	20
AR	32768	mrr	9	0.1851622986903765	55	106	17
AR	32768	mrr	10	0.4635961034193968	116	231	36
AR	32768	mrr	11	0.3527671245129953	167	328	49
AR	32768	mrr	12	0.3102054436245925	96	182	34
AR	32768	mrr	13	0.2284332618867414	125	249	28
AR	32768	mrr	14	0.4114776204046064	148	295	45
AR	32768	mrr	15	0.3109362750792937	172	343	50
AR	32768	mrr	16	0.3658956849323146	154	308	42
AR	32768	mrr	17	0.4030517187572265	78	155	26
AR	32768	mrr	18	0.4078778668437047	114	215	36
AR	32768	mrr	19	0.3929716358731598	242	471	60
AR	32768	mrr	20	0.2464790767024991	70	139	23
AR	32768	mrr	21	0.2369068986230619	49	97	16
AR	32768	mrr	22	0.2912166973965701	131	261	42
AR	32768	mrr	23	0.3056070226304805	132	223	60
AR	32768	mrr	24	0.4519280068548413	117	233	31
AR	32768	mrr	25	0.3714892010313695	68	135	23
AR	32768	mrr	26	0.2539432280030956	83	165	24
AR	32768	mrr	27	0.226354988062691	155	309	45
AR	32768	mrr	28	0.3183399602346525	87	173	32
AR	32768	mrr	29	0.264755926798119	42	83	14
AR	32768	mrr	30	0.3362476676930191	199	393	65
AR	32768	mrr	31	0.3410171782353853	170	338	52
AR	32768	mrr	32	0.4416025561421898	88	175	34
AR	32768	mrr	33	0.3039798446698395	111	221	35
AR	32768	mrr	34	0.3776675584032452	47	93	13
AR	32768	mrr	35	0.456588184526996	60	119	17
AR	32768	mrr	36	0.2563640912154354	109	216	33
AR	32768	mrr	37	0.4147136236022245	78	155	31
AR	32768	mrr	38	0.4262630269417888	60	119	23
AR	32768	mrr	39	0.2794707926188867	48	95	16
AR	32768	mrr	40	0.3671678979652371	90	179	34
AR	32768	mrr	41	0.4078092236537592	56	98	28
AR	32768	mrr	42	0.3059787758949566	140	258	48
AR	32768	mrr	43	0.238494804846863	68	125	25
AR	32768	mrr	44	0.3976921068768141	72	143	29
AR	32768	mrr	45	0.315507374503716	100	193	35
AR	32768	mrr	46	0.4728893020140827	129	247	35
AR	32768	mrr	47	0.3935404147914609	61	121	20
AR	32768	mrr	48	0.1583711850810716	76	150	22
AR	32768	mrr	49	0.3740178266112118	83	163	27
AR	32768	mrr	50	0.1796814649471707	59	116	17
AR	32768	mrr	51	0.2525480332175565	112	223	32
AR	32768	mrr	52	0.2063910685944418	105	209	23
AR	32768	mrr	53	0.1732772990761962	99	197	24
AR	32768	mrr	54	0.1962272452891382	152	301	35
AR	32768	mrr	55	0.4012271032822219	151	296	45
AR	32768	mrr	56	0.3967066047058833	148	295	41
AR	32768	mrr	57	0.3375213122489091	146	289	37
AR	32768	mrr	58	0.203960609067236	76	151	21
AR	32768	mrr	59	0.4698627600663551	39	76	12
AR	32768	mrr	60	0.4296130294472307	80	159	22
AR	32768	mrr	61	0.2983335501259711	80	159	24
AR	32768	mrr	62	0.4301226029376798	101	201	27
AR	32768	mrr	63	0.2572563846877929	136	271	31
AR	32768	mrr	64	0.2805026082799358	113	219	29
AR	32768	mrr	65	0.2303739041787376	81	155	31
AR	32768	mrr	66	0.228736821935014	94	187	36
AR	32768	mrr	67	0.1713150167361147	93	182	34
AR	32768	mrr	68	0.3285649516209379	91	177	31
AR	32768	mrr	69	0.3754224841544832	104	207	31
AR	32768	mrr	70	0.3281719273747921	82	161	26
AR	32768	mrr	71	0.3289409943337751	194	383	45
AR	32768	mrr	72	0.3206088169128581	137	271	33
AR	32768	mrr	73	0.2939784450965789	181	361	49
AR	32768	mrr	74	0.4119043026533552	125	247	38
AR	32768	mrr	75	0.3672107492953492	106	211	42
AR	32768	mrr	76	0.3375094914420215	117	229	35
AR	32768	mrr	77	0.4149052062692362	99	197	32
AR	32768	mrr	78	0.3061927586802068	42	83	12
AR	32768	mrr	79	0.3239250170870217	112	221	28
AR	32768	mrr	80	0.2292842523205343	87	173	25
AR	32768	mrr	81	0.3469788666143043	92	179	29
AR	32768	mrr	82	0.2996903543831968	83	164	21
AR	32768	mrr	83	0.3409472006006691	111	219	38
AR	32768	mrr	84	0.219769999826235	37	70	15
AR	32768	mrr	85	0.2630375525121585	83	165	28
AR	32768	mrr	86	0.3082141424022297	121	237	34
AR	32768	mrr	87	0.1498831373106089	106	211	24
AR	32768	mrr	88	0.3148675789703345	82	163	32
AR	32768	mrr	89	0.3218239181850557	104	207	37
AR	32768	mrr	90	0.4510268859408807	77	153	27
AR	32768	mrr	91	0.5084897315886581	99	197	26
AR	32768	mrr	92	0.2423737599741362	97	193	30
AR	32768	mrr	93	0.3793739621730235	53	105	17
AR	32768	mrr	94	0.3493333389771382	94	187	28
AR	32768	mrr	95	0.431031100979336	65	129	30
AR	32768	mrr	96	0.3715468615583908	93	185	25
AR	32768	mrr	97	0.2546077354958047	96	182	44
AR	32768	mrr	98	0.2030934101512718	91	179	26
AR	32768	mrr	99	0.4209440201916966	94	186	25
