Sentence	Tokens
Как правило, британские фунты примут повсюду на островах. В Стэнли также часто принимают кредитные карты и доллары США.	129
На удалённых островах кредитные карты, возможно, не будут приниматься, хотя британскую и американскую валюту могут принять; заранее проясните с владельцами какой способ оплаты является приемлемым.	207
Валюту Фолклендских островов почти невозможно обменять за их пределами, поэтому обменивайте деньги до того, как покинуть острова.	139
Поскольку Монтевидео находится к югу от экватора, там лето, когда в Северном полушарии зима, и наоборот.	110
Монтевидео расположен в субтропиках. В летние месяцы температура воздуха выше +30°С является обычным явлением.	119
Зима может быть обманчиво холодной: температура редко опускается ниже нуля, но сочетание ветра и влажности воздуха создает ощущение более холодной погоды в сравнении с тем, что показывает термометр.	213
Здесь нет особо "дождливых" и "сухих" сезонов: количество осадков приблизительно одинаково весь год.	106
Хотя многие животные в парке привыкли видеть людей, природа все же является дикой, поэтому не нужно кормить или тревожить животных.	137
Администрация парка предупреждает: не приближайтесь более чем на 100 ярдов/метров к медведям и волкам, а также более чем на 25 ярдов/метров ко всем другим диким животным!	176
Неважно, насколько смирно они выглядят, — бизоны, лоси, медведи и практически все крупные животные могут напасть.	119
Каждый год десятки посетителей получают травмы, потому что не соблюдают нужной дистанции. Эти животные большие, дикие и потенциально опасные, поэтому соблюдайте их личное пространство.	203
Кроме того, помните, что запахи привлекают медведей и других диких животных, поэтому избегайте приготовления или ношения с собой пахучей пищи, а также поддерживайте в лагере чистоту.	208
Апиа – столица Самоа. Город расположен на острове Уполу и имеет население чуть менее 40 000 жителей.	101
Апиа была основана в 1850-х годах и с 1959 года является официальной столицей Самоа.	84
Бухта была местом печально известного военно-морского противостояния в 1889 году, когда семь кораблей из Германии, США и Британии отказались покидать бухту.	163
Все корабли затонули, за исключением одного британского крейсера. Погибли около 200 американских и немецких моряков.	122
Во время борьбы за независимость, организованной движением Мау, мирное собрание в городе привело к убийству верховного вождя Тупуа Тамсесе Леалофи III.	159
Здесь множество пляжей, поскольку Окленд расположен на берегах двух гаваней. Самые популярные пляжи находятся в трех районах.	138
Пляжи Норт-Шора (в районе Норт-Харбора) омываются Тихим океаном и тянутся от Лонг-Бэя на севере до Девонпорта на юге.	130
Почти все эти пляжи песчаные с безопасным купанием, и многие из них тенистые благодаря таким деревьям, как похутукава.	129
В центральном районе Окленда, где в бухте Вайтемата находятся престижные жилые пригороды Мишн-Бэй и Сент-Хелиерс, раскинулись пляжи Тамаки-Драйв.	161
Это иногда переполненные народом семейные пляжи с хорошим выбором магазинов, расположенных вдоль берега. Плавать безопасно.	136
Самое популярное местное пиво – это "Number One", у него незамысловатый, приятный и освежающий вкус. Еще одно местное пиво называется "Manta".	138
Существует множество французских вин, которые можно пить, однако новозеландские и австралийские вина могут лучше транспортироваться.	142
Местная водопроводная вода совершенно безопасна для питья, но если вы все же опасаетесь, не составит труда найти и бутилированную воду.	141
Австралийцам непонятна идея "флэт уайт". "Маленький чёрный" — это эспрессо, капучино они подают с высоким слоем взбитых сливок (не с пенкой), а чай без молока.	177
Горячий шоколад отвечает стандартам Бельгии. Хотя фруктовые соки стоят дорого, они имеют превосходное качество.	121
На риф круглый год совершается большое количество поездок, и травмы, вызванные любой из этих причин на рифе, случаются редко.	143
Всё же следуйте рекомендациям органов власти, подчиняйтесь всем знакам и обратите пристальное внимание на предупреждения о безопасности.	147
Кубомедуза встречается вблизи пляжей и речных устий к северу от 1770 с октября по апрель. Иногда их можно встретить вне этого периода.	146
Акулы действительно существуют, но редко нападают на людей. Большинство акул боятся людей и уплывают.	114
Гребнистые крокодилы не ведут активную жизнь в океане, а их основная среда обитания — эстуарии рек к северу от Рокгемптона.	131
Предварительное бронирование позволяет путешественнику не беспокоиться о том, где переночевать по прибытии в место назначения.	133
Турагенты часто заключают сделки с конкретными отелями, но вы можете забронировать через турагента и другие формы проживания, например, площадки для кемпингов.	175
Турагенты обычно продают пакеты предложений, которые включают завтрак, трансфер в/из аэропорта или даже комбинированные пакеты, включающие перелет и проживание в гостинице.	191
Кроме того, они могут сохранять бронирование, если вам требуется время для обдумывания предложения или получения иных документов для пункта назначения (например, визы).	176
Любые изменения или запросы нужно сначала оправить турагентство, а не напрямую в гостиницу.	103
На некоторых музыкальных фестивалях подавляющее большинство участников ночуют прямо на территории фестиваля, и большинство из них считают это обязательной частью программы.	195
Если вы хотите находиться рядом со сценой, вам нужно приехать заранее, чтобы найти место для кемпинга вблизи от музыки.	132
Помните, что даже если музыка на главных сценах, может уже закончится, на фестивале могут быть участки, на которых будут продолжать играть музыку до поздней ночи.	179
На некоторых фестивалях есть специальные  зоны кемпингов для семей с малолетними детьми.	97
Если вы пересекаете северную часть Балтийского моря зимой, узнайте насчёт расположения каюты, так как прохождение по льду приводит к довольно жуткому шуму, который может мешать спать наиболее чувствительным людям.	231
Круизы в Санкт-Петербург включают прогулки по городу. Пассажиры круизов освобождены от визовых требований (уточните условия).	138
Обычно казино прилагают все усилия, чтобы посетители проводили как можно больше времени и тратили как можно больше денег в заведении. Окон и часов там нет, а выходы бывает трудно найти.	198
В них обычно предлагается особая еда, напитки и развлечения, чтобы гости оставались в хорошем настроении и не покидали заведения.	140
В некоторых заведениях предлагают бесплатный алкоголь. Однако опьянение туманит рассудок, а все хорошие игроки знают, как важно оставаться трезвым.	161
Все, кто собирается ехать по высокоширотной области или по горным перевалам, должны учитывать возможность снега, льда или морозов.	137
На ледяной и снежной дороге трение низкое, и вы не сможете вести машину так же, как на обычном асфальте.	111
Во время метели достаточное количество снега для того, чтобы можно было застрять, может выпасть за очень короткий промежуток времени.	142
Видимость также может быть ограничена вследствие снегопада, метели, конденсата или льда на стёклах транспортного средства.	130
С другой стороны, погодные условия со снегом и льдом являются нормальными во многих странах, и дорожное движение продолжается круглый год почти без перерывов.	170
Сафари — это, вероятно, самая большая приманка для туристов в Африке и главное событие для многих путешественников.	121
Термин "сафари" в повседневном использовании означает наземную поездку с целью посмотреть поразительную дикую природу Африки, особенно в саванне.	159
Некоторые животные, такие как слоны или жирафы, часто приближаются к машинам, так что и с обычным оборудованием можно получить хороший вид.	154
Львы, гепарды и леопарды иногда бывают осторожными, и вы рассмотрите их лучше через бинокль.	100
Пешее сафари (которое также называют "исследование кустов", "хайкинг-сафари" или "пешая прогулка") состоит из похода продолжительностью от нескольких часов до нескольких дней.	189
Паралимпийские игры пройдут с 24 августа по 5 сентября 2021 года. Некоторые мероприятия будут проходить в разных местах по всей Японии.	140
Токио станет единственным городом Азии, который дважды принимал летние Олимпийские игры. Впервые они состоялись здесь в 1964 году.	134
Если вы забронировали авиабилеты и проживание на 2020 год до того, как было объявлено о переносе даты, у вас может возникнуть непростая ситуация.	148
Правила отмены заказов могут отличаться, но по состоянию на конец марта большая часть правил, связанных с коронавирусом, не распространяется на июль 2020 года, когда были запланированы Олимпийские игры.	213
Ожидается, что большинство билетов на мероприятия будет стоить от 2 500 до 130 000 иен, со стандартной ценой билета около 7 000 иен.	123
Глажка влажной одежды помогает ей высохнуть. Многие отели предоставляют напрокат утюг и гладильную доску, даже если они отсутствуют в номере.	154
Если под рукой нет утюга или вы не в восторге от идеи носить глаженые носки, вы можете попробовать фен, если он есть.	123
Не подвергайте ткань воздействию слишком высокой температуры (что может привести к усадке или в очень редких случаях к ожогу).	137
Существуют разные способы очистки воды, некоторые из них более эффективны против конкретных угроз.	111
В некоторых местах достаточно прокипятить воду в течение минуты, в других потребуется несколько минут.	111
Фильтры эффективны по-разному, и в случае сомнений вам стоит подумать о покупке воды в запечатанных бутылках и от заслуживающей доверия компании.	162
Путешественники могут встретиться с животными-вредителями, которых они не видели в своих родных краях.	108
Вредители могут портить еду, вызывать раздражение или, что ещё хуже, вызывать аллергические реакции, выделять яд или передавать инфекцию.	153
Инфекционные болезни сами по себе или опасные животные, могущие нанести повреждения или привести к смерти человека, как правило, не считаются вредителями.	165
Шопинг "дьюти-фри" – это возможность купить в определенных пунктах товары без налогов и акцизов.	106
Путешественники, направляющиеся в страны с высоким налогообложением, могут иногда сэкономить значительную сумму, особенно на таких товарах, как спиртные напитки и табак.	182
Отрезок между Поинт-Марионом и Фермоном имеет наиболее трудные условия вождения на шоссе Буффало-Питсбург, часто проходя через изолированную глухую и лесную местность.	187
Если вы не привыкли ездить по сельским дорогам, будьте начеку: преобладают крутые склоны, узкие переулки и резкие повороты.	129
Установленные ограничения скорости заметно ниже, чем на предыдущих и последующих участках — обычно 35-40 миль/ч (56-64 км/ч) — и строгое соблюдение их ещё важнее, чем прочее.	189
Однако, как ни странно, мобильная телефонная связь здесь намного лучше, чем на многих других участках маршрута, например в Пенсильвании Уайлдс.	157
Немецкая кондитерская выпечка довольно хороша. В Баварии она весьма обильна и разнообразна и похожа на выпечку их южного соседа, Австрии.	152
Фруктовая выпечка распространена, выпечка с яблоками – круглый год, а вишни и сливы появляются летом.	111
В немецкой выпечке часто используются миндаль, фундук и другие древесные орехи. Зачастую популярные торты отлично сочетаются с чашкой крепкого кофе.	168
Если вы хотите небольшие, но сытные мучные кондитерские изделия, попробуйте то, что, в зависимости от региона, называется оладьями или пончиками с начинкой.	168
Карри — это блюдо на основе трав и специй в сочетании с мясом или овощами.	81
В зависимости от содержания жидкости, карри может быть "сухим" или "мокрым".	76
Во внутренних районах Пакистана и Северной Индии в карри активно используется йогурт. В Южной Индии и отдельных регионах на побережье субконтинента обычно используют кокосовое молоко.	200
Индонезийская кухня, имея 17 000 островов на выбор,  является общим термином, применяющийся для обозначения огромного разнообразия региональных кухонь, встречающиеся по всей стране.	198
Но без уточнений этот термин чаще всего подразумевает еду родом из центральной и восточной частей главного острова Ява.	133
Яванская кухня, сегодня широко распространенная на всем архипелаге, включает в себя ассортимент незатейливо приправленных блюд. Наибольшее предпочтение яванцы отдают таким вкусовым добавкам, как арахис, чили, сахар (особенно яванский кокосовый сахар) и разные ароматические специи.	312
Стремена – это опоры для ног всадника, свисающие с обоих сторон седла.	76
Они обеспечивают наезднику лучшую устойчивость, но могут быть проблемы с безопасностью, так как есть вероятность  застревания ноги.	143
Если лошадь сбросила наездника, но его нога застряла в стремени, бегущая лошадь может утащить его за собой. Чтобы свести этот риск к минимуму, можно принять ряд мер предосторожности.	193
Во-первых, большинство наездников носят сапоги для верховой езды с каблуком, имеющие гладкую и довольно тонкую подошву.	133
Кроме того, отдельные седла, в особенности английские, оснащены предохранительными дугами, благодаря которым кожаное стремя сваливается с седла, если оно оттягивается назад падающим всадником.	203
Долина Кочамо – главное направление в Чили для альпинизма. Она известна как Йосмит Южной Америки и имеет большое количество больших гранитных стен и скал.	165
Наверху можно насладиться потрясающими горными пейзажами. Скалолазы со всего мира непрестанно создают новые маршруты в его огромном потенциале для альпинизма.	175
Горные зимние виды спорта, включающие в себя катание на лыжах и сноуборде, являются популярными видами спорта, которые подразумевают спуск по заснеженному рельефу на прикрепленных к ногам лыжах или сноуборде.	230
Горные лыжи — это главное туристическое направление для многих любителей лыж (их еще иногда называют "лыжными бездельниками"), планирующих отдых целиком вокруг катания в определенном месте.	207
Идея катания на лыжах очень стара: наскальные рисунки, изображающие лыжников, датируются еще 5000 г. до н. э.!	118
Горнолыжный спорт как вид спорта восходит по крайней мере к XVII веку, а в 1861 году норвежцы открыли первый развлекательный лыжный клуб в Австралии.	158
Лыжный туризмЭто занятие также называют бэккантри, скитуро или хайкингом на лыжах.	96
Это связано, но обычно не включает пешее восхождение на вершину и затем спуск по неподготовленным склонам, так как катание по целине требует более жестких лыж и ботинок.	185
Представьте, что лыжный маршрут — это пешеходный маршрут.	66
При хороших условиях вы сможете преодолевать несколько бо́льшие расстояния, чем при передвижении пешком, но такую скорость на беговых лыжах вы сможете развить только в крайне редких случаях, когда у вас нет тяжёлого рюкзака и есть проложенная лыжня.	274
Европа — относительно маленький континент, но на нём много независимых государств. В обычных обстоятельствах путешествие через множество стран означало бы необходимость подачи прошений для получения визы и многократного прохождения паспортного контроля.	275
Но Шенгенская зона в этом плане функционирует как единая страна.	69
Находясь в этой зоне, вы обычно можете пересекать границу, не проходя снова через пункты паспортного контроля.	120
Аналогичным образом, если у вас есть шенгенская виза, вам не нужно подавать заявление на получение визы в каждую из стран-участниц Шенгенского соглашения отдельно, что позволит вам сэкономить время и деньги, а также избежать бумажной волокиты.	268
Не существует универсального определения того, какие произведённые изделия являются антиквариатом. Некоторые налоговые органы определяют товары, которым за 100 лет, как антиквариат.	188
У этого понятия имеются географические разновидности, в которых возрастная граница в таких местах, как Северная Америка, может быть меньше, чем в Европе.	165
Ремесленные изделия можно определить как антиквариат, несмотря на то, что по возрасту они моложе аналогичных товаров массового производства.	147
Оленеводство является важным источником средств к существованию для народа саами, а окружающая этот род деятельности культура также важна для многих других профессий.	182
Хотя такова традиция, не все представители народа саами занимались массовым разведением оленей; они жили рыболовством, охотой и другими подобными промыслами, используя оленей в основном в качестве вьючных животных.	229
Сегодня многие саамы заняты в современных профессиях. Туризм является важным источником дохода в саамском регионе Лапландия.	135
Хотя слово "Gypsy" широко используется, особенно среди нецыган, оно часто считается обидным из-за ассоциаций, связанных с негативными стереотипами и неверными представлениями о цыганском народе.	210
Если на страну, которую вы собираетесь посетить, распространяются  рекомендации с предупреждением об опасности их посещения, то это может повлиять на вашу медицинскую страховку во время поездки или на вашу страховку от отмены поездки.	254
Возможно, вам также следует проконсультироваться с другими правительствами, помимо своего, но их рекомендации направлены на своих граждан.	147
Вот один пример: граждане США на Ближнем Востоке могут столкнуться с ситуациями, с которыми не могут столкунться европейцы или арабы.	142
В информационных сообщениях всего лишь кратко описана политическая ситуация в одной стране.	102
Изложенные мнения часто поверхностны, расплывчаты и чрезмерно упрощены по сравнению с повсеместно доступной более подробной информацией.	151
Неблагоприятные метеоусловия — это общий термин для обозначения любого опасного явления погоды, способного причинить какой-либо ущерб, вызвать серьёзные социальные потрясения или привести к человеческим жертвам.	233
Неблагоприятные метеоусловия условия бывают везде по всему миру, и они бывают различных видов, которые зависят от географии, рельефа местности и атмосферных условий.	179
Сильные ветра, град, обильные осадки и лесные пожары являются проявлениями и эффектами суровых погодных явлений, таких как  бури, торнадо, водяные смерчи и ураганы.	176
К региональным и сезонным опасным явлениям погоды относятся метели, снежные бури, ледяные и пыльные бури.	110
Путешественникам настоятельно рекомендуется принимать во внимание любые риски, связанные с суровой погодой в их районе, поскольку они могут повлиять на любые планы поездки.	182
Все, кто планирует посетить страну, которая может рассматриваться как зона военных действий, должны пройти профессиональную подготовку.	143
Поиск в интернете по фразе "курс по безопасности во враждебной среде", возможно, выдаст адрес местной компании.	116
В курсе обычно гораздо более подробно рассматриваются все затронутые здесь темы, чаще всего с обучением на практике.	126
Курс обычно длится от 2 до 5 дней и включает в себя проигрывание ситуаций, большой объем информации по оказанию первой помощи и иногда тренировки с оружием.	173
Книги и журналы, где рассказывается о выживании в диких условиях, встречаются часто, а вот публикаций про зоны боевых действий немного.	150
Люди, планирующие пройти операцию по смене пола за границей, должны убедиться, что у них при себе есть действительные документы для обратного пути.	163
Готовность правительств выдавать паспорта без указания пола (X) или документы, обновленные с учетом желаемого имени и пола, в разных местах разная.	156
Готовность зарубежных правительств выполнять свои обязательства по данным документам столь же весьма различна.	119
Досмотры на контрольно-пропускных пунктах также стали гораздо более пристальными после событий 11 сентября 2001 года.	119
Трансгендерам, готовящимся к операции, не следует ожидать, что они смогут пройти через сканеры, и при этом их частная жизнь и достоинство не будут затронуты.	170
Отбойное течение — течение, создаваемое волнами, которые разбиваются о берег, или иногда об риф или что-то подобное.	126
Обратный поток сосредоточен в нескольких более глубоких участках, где может образовываться быстрое течение, уходящее на большую глубину, из-за подобной подводной топологии.	191
Большинство смертей происходит в результате утомления при попытке возвратиться вплавь против течения, что может быть невозможным.	137
Как только вы выйдете из течения, плыть обратно будет не труднее, чем обычно.	85
Попробуйте отправиться туда, где вас не поймают снова, или, в зависимости от ваших навыков и от того, были ли вы замечены, вам, возможно, стоит дождаться спасения.	171
Шок по возвращении в родную страну наступает раньше, чем культурный шок (здесь более короткий романтичный период), длится дольше и может быть более тяжёлым.	169
Путешественникам, которые легко привыкают к новой культуре, иногда бывает особенно трудно заново привыкнуть к своей родной культуре.	137
Когда вы возвращаетесь домой после проживания за границей, вы адаптированы к новой культуре и утратили некоторые привычки своей родной культуры.	151
Когда вы вначале отправились за границу, люди, скорее всего, относились к вам с терпением и пониманием, зная, что путешественникам нужно адаптироваться в новой стране.	178
Для людей может быть неожиданным, что терпение и понимание необходимо проявлять и к путешественникам, вернувшимся домой.	128
Звуковое и световое шоу на фоне пирамиды является одним из самых интересных мероприятий в этой местности для детей.	124
Пирамиды можно увидеть в темноте, и вы также можете увидеть их в тишине перед началом шоу.	96
Обычно всегда слышен шум от туристов и продавцов. История звука и света похожа на книгу с историями.	109
Сфинкс выступает в качестве фона и рассказчика длинной истории.	70
Сцены показывают на пирамидах, и разные пирамиды освещаются.	68
На открытые в 1819 году Южные Шетландские острова претендуют несколько стран. На этих островах расположено больше всего баз и в 2020 году шестнадцать были действующими.	176
Архипелаг располагается в 120 километрах от полуострова. Крупнейшим остров носит имя Короля Георга с поселением Вилья-лас-Эстрельяс.	141
Прочие включают остров Ливингстон и Десепшен, где затопленная кальдера активного до настоящего времени вулкана представляет из себя впечатляющую природную гавань.	180
Земля Элсуэрта — область к югу от Антарктического полуострова, омываемая морем Беллинсгаузена.	101
Горы этого полуострова здесь сливаются с плато, а затем вновь поднимаются и образуют 360-километровую горную систему Элсуэрт, разделённую ледником Миннесота на две части.	181
В северной части, то есть на хребте Сентинел, находятся самые высокие горы Антарктиды — массив Винсон, самая высшая точка которого достигает 4892 м и называется пик Винсон.	178
В отдаленных местах вне зоны действия мобильной связи спутниковый телефон может быть вашим единственный вариантом.	124
Как правило, спутниковый телефон не является заменой мобильному телефону, поскольку вам необходимо находиться на улице в зоне прямой видимости со спутника, чтобы позвонить.	182
Сервис часто используется в судоходстве, включая прогулочные и быстроходные судна, где есть потребность в удаленных передаче данных и голосовой связи.	164
Как правило, вы сможете получить дополнительную информацию о подключении этой услуги, обратившись к вашему местному оператору телефонной связи.	159
Вариант, становящийся всё более популярным для тех, кто планирует взять академический год, это путешествовать и учиться.	131
Это особенно популярно среди выпускников школ, позволяя им взять год отдыха перед поступлением в университет, не ставя под угрозу своё образование.	157
Во многих случаях поступление на какой-либо курс за границей во время академического отпуска действительно может повысить ваши шансы на поступление в высшие учебные заведения на родине.	202
Как правило, при поступлении на такие образовательные программы взимается плата за обучение.	99
Финляндия — отличное место для лодочного туризма. В "стране тысячи озёр" также есть тысячи островов на озёрах и в прибрежных архипелагах.	154
Исследуя архипелаги или посещая озера, вы вполне сможете обойтись и без яхты.	87
Хотя прибрежные архипелаги и крупнейшие озера действительно могут вместить любую яхту, меньшие лодки или даже каяк оставляют совершенно иные впечатления.	174
Лодочный спорт является национальной формой досуга в Финляндии. В частности, на семь или восемь человек приходится одна лодка.	136
Аналогичная ситуация у Норвегии, Швеции и Новой Зеландии, но в других случаях она довольно уникальна (например, в Нидерландах это значение составляет от одного до сорока).	182
Большинство отдельных балтийских круизов включают продленную стоянку в российском Санкт-Петербурге.	113
Это означает, что вы можете провести в этом историческом городе несколько полных дней, а ночевать – возвращаться на корабль.	134
Если вы сходите на берег только в порядке экскурсии на корабле, вам не понадобится отдельная виза (с 2009).	107
В некоторых круизных брошюрах представлен Берлин, Германия. Как вы можете видеть на карте наверху, Берлин находится вдали от моря и визит в город не включён в цену круиза.	186
Путешествие на самолёте может оказаться пугающим для человека любого возраста и социального статуса, особенно если это его первый полет в жизни или если у него в прошлом было какое-либо травмирующее событие.	227
Стыдиться этого не стоит: это ничем не отличается от личной неприязни и страха перед другими вещами, которые есть у очень многих людей.	150
