Sentence	VocabSize	Tokens
High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.	65536	33
Regional and seasonal severe weather phenomena include blizzards, snowstorms, ice storms, and dust storms.	65536	21
Travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans.	65536	26
Anyone planning a visit to a country that could be considered a war zone should get professional training.	65536	20
A search of the Internet for 'Hostile environment course' will probably provide the address of a local company.	65536	23
A course will normally cover all the issues discussed here in far greater detail, usually with practical experience.	65536	20
A course will normally be from 2-5 days and will involve role play, a lot of first aid and sometimes weapons training.	65536	26
Books and magazines dealing with wilderness survival are common, but publications dealing with war zones are few.	65536	20
Voyagers planning sex reassignment surgery abroad must ensure they're carrying valid documents for the return trip.	65536	20
The willingness of governments to issue passports with gender not stated (X) or documents updated to match a desired name and gender varies.	65536	26
Willingness of foreign governments to honour these documents is just as widely variable.	65536	16
Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.	65536	22
Pre-operative transgender people should not expect to pass through the scanners with their privacy and dignity intact.	65536	20
Rip currents are the returning flow from waves breaking off the beach, often at a reef or similar.	65536	21
Due to the underwater topology the return flow is concentrated at a few deeper sections, and a fast current to deep water may form there.	65536	29
Most deaths happen as result of fatigue trying to swim back against the current, which may be impossible.	65536	20
As soon as you get out of the current, swimming back is no more difficult than normally.	65536	19
Try aiming somewhere where you are not caught again or, depending on your skills and on whether you have been noticed, you might want to wait for rescue.	65536	31
Re-entry shock comes on sooner than culture shock (there's less of a honeymoon phase), lasts longer, and can be more severe.	65536	28
Travellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.	65536	26
When returning home after living abroad, you've adapted to the new culture and lost some of your habits from your home culture.	65536	25
When you went abroad at first, people were probably patient and understanding, knowing that travellers in a new country need to adapt.	65536	25
People may not anticipate that patience and understanding are also necessary for travellers returning home.	65536	16
The pyramid sound and light show is one of the most interesting things in the area for kids.	65536	19
You can see the pyramids in the dark and you can see them in silence before the show begins.	65536	20
Usually you always here the sound of tourists and vendors. The story of the sound and light is just like a story book.	65536	26
The Sphinx is set as the backdrop and the narrator of a long story.	65536	18
The scenes are displayed on the pyramids and the different pyramids are lit up.	65536	15
South Shetland Islands, discovered in 1819, are claimed by several nations and have the most bases, with sixteen active in 2020.	65536	28
The archipelago lies 120 km north of the Peninsula. The largest is King George Island with the settlement of Villa Las Estrellas.	65536	25
Others include Livingston Island, and Deception where the flooded caldera of a still-active volcano provides a spectacular natural harbour.	65536	28
Ellsworth Land is the region south of the Peninsula, bounded by the Bellingshausen Sea.	65536	21
The mountains of the Peninsula here merge into the plateau, then re-emerge to form the 360 km chain of the Ellsworth Mountains, bisected by the Minnesota Glacier.	65536	36
The northern part or Sentinel Range has Antarctica's highest mountains, the Vinson Massif, peaking at 4892 m Mount Vinson.	65536	27
In remote locations, without cell phone coverage, a satellite phone may be your only option.	65536	18
A satellite phone is not generally a replacement for a mobile phone, as you have to be outdoors with clear line of sight to the satellite to make a phone call.	65536	33
The service is frequently used by shipping, including pleasure craft, as well as expeditions who have remote data and voice needs.	65536	24
Your local telephone service provider should be able to give more information about connecting to this service.	65536	18
An increasingly more popular option for those planning a gap-year is to travel and learn.	65536	18
This is especially popular with school leavers, allowing them to take a year out before university, without compromising their education.	65536	23
In many cases, enrolling on a gap-year course abroad can actually improve your chances of moving into higher education back in your home country.	65536	28
Typically there will be a tuition fee to enroll in these educational programs.	65536	16
Finland is a great boating destination. The "Land of a thousand lakes" has thousands of islands too, in the lakes and in the coastal archipelagos.	65536	32
In the archipelagos and lakes you do not necessarily need a yacht.	65536	14
Although the coastal archipelagos and the biggest lakes are indeed big enough for any yacht, smaller boats or even a kayak offer a different experience.	65536	31
Boating is a national pastime in Finland, with a boat to every seven or eight people.	65536	20
This is matched by Norway, Sweden and New Zealand, but otherwise quite unique (e.g. in the Netherlands the figure is one to forty).	65536	30
Most of the distinct Baltic Cruises feature an extended stay in St. Petersburg, Russia.	65536	18
This means you can visit the historic city for a couple of full days while returning and sleeping on the ship at night.	65536	24
If you only go ashore using shipboard excursions you will not need a separate visa (as of 2009).	65536	22
Some cruises feature Berlin, Germany in the brochures. As you can see from the map above Berlin is no where near the sea and a visit to the city is not included in the price of the cruise.	65536	41
Travelling by plane can be a scary experience for people of all ages and backgrounds, particularly if they've not flown before or have experienced a traumatic event.	65536	31
It is not something to be ashamed of: it is no different from the personal fears and dislikes of other things that very many people have.	65536	29
For some, understanding something about how aircraft work and what happens during a flight may help to overcome a fear which is based on the unknown or on not being in control.	65536	34
Courier companies are well paid for delivering things quickly. Frequently, time is very important with business documents, merchandise or spare parts for an urgent repair.	65536	31
On some routes, the larger companies have their own planes, but for other routes and smaller firms there was a problem.	65536	24
If they sent things by air freight, on some routes it may have taken days to get through unloading and customs.	65536	23
The only way to get it through faster was to send it as checked luggage. Airline regulations will not allow them to send luggage without a passenger, which is where you come in.	65536	37
The obvious way of flying in first or business class is to fork out a thick wad of money for the privilege (or, better yet, get your company to do it for you).	65536	38
However, this does not come cheap: as rough rules of thumb, you can expect to pay up to four times the normal economy fare for business, and eleven times for first class!	65536	37
Generally speaking, there is no point in even looking for discounts for business or first-class seats on direct flights from A to B.	65536	28
Airlines know well that there is a certain core group of flyers who are willing to pay top dollar for the privilege of getting somewhere fast and in comfort, and charge accordingly.	65536	36
The capital of Moldova is Chişinău. The local language is Romanian, but Russian is widely used.	65536	23
Moldova is a multi-ethnic republic that has suffered from ethnic conflict.	65536	16
In 1994, this conflict led to the creation of the self-proclaimed Transnistria Republic in eastern Moldova, which has its own government and currency but is not recognised by any UN member country.	65536	38
Economic links have been re-established between these two parts of Moldova despite the failure in political negotiations.	65536	20
The major religion in Moldova is Orthodox Christian.	65536	9
İzmir is the third largest city in Turkey with a population of around 3.7 million, the second biggest port after Istanbul, and a very good transport hub.	65536	35
Once the ancient city of Smyrna, it is now a modern, developed, and busy commercial center, set around a huge bay and surrounded by mountains.	65536	32
The broad boulevards, glass-fronted buildings and modern shopping centers are dotted with traditional red-tiled roofs, the 18th century market, and old mosques and churches, although the city has an atmosphere more of Mediterranean Europe than traditional Turkey.	65536	52
The village of Haldarsvík offer views of the nearby island Eysturoy and has an unusual octagonal church.	65536	27
In the churchyard, there are interesting marble sculptures of doves over some tombs.	65536	17
It's worth half an hour to stroll about the intriguing village.	65536	13
To the north and within easy reach is the romantic and fascinating town of Sintra and which was made famous to foreigners after a glowing account of its splendours recorded by Lord Byron.	65536	36
Scotturb Bus 403 travels regularly to Sintra, stopping at Cabo da Roca.	65536	17
Also to the north visit the great Sanctuary of Our Lady of Fatima (Shrine), a place of worldwide famous Marian apparitions.	65536	27
Please remember that you are essentially visiting a mass grave site, as well as a site that has an almost incalculable meaning to a significant portion of the world's population.	65536	33
There are still many men and women alive who survived their time here, and many more who had loved ones who were murdered or worked to death there, Jews and non-Jews alike.	65536	38
Please treat the site with all of the dignity, solemnity and respect it deserves. Do not make jokes about the Holocaust or Nazis.	65536	27
Do not deface the site by marking or scratching graffiti into structures.	65536	14
Barcelona's official languages are Catalan and Spanish. About a half prefer to speak Catalan, a vast majority understands it, and virtually everyone knows Spanish.	65536	30
However, most signs are indicated only in Catalan because it is established by law as the first official language.	65536	21
Yet, Spanish is also widely used in public transport and other facilities.	65536	15
Regular announcements in the Metro are made only in Catalan, but unplanned disruptions are announced by an automated system in a wide variety of languages including Spanish, English, French, Arabic and Japanese.	65536	38
Parisians have a reputation for being egocentric, rude and arrogant.	65536	14
While this is often only an inaccurate stereotype, the best way to get along in Paris still is to be on your best behavior, acting like someone who is "bien élevé" (well brought up). It will make getting about considerably easier.	65536	51
Parisians' abrupt exteriors will rapidly evaporate if you display some basic courtesies.	65536	16
The Plitvice Lakes national park is heavily forested, mainly with beech, spruce, and fir trees, and features a mixture of Alpine and Mediterranean vegetation.	65536	33
It has a notably wide variety of plant communities, due to its range of microclimates, differing soils and varying levels of altitude.	65536	27
The area is also home to an extremely wide variety of animal and bird species.	65536	16
Rare fauna such as the European brown bear, wolf, eagle, owl, lynx, wild cat and capercaillie can be found there, along with many more common species	65536	37
While visiting the monasteries, women are required to wear skirts covering the knees and have their shoulders covered, too.	65536	22
Most of the monasteries do provide wraps for women who come unprepared, but if you bring your own, especially one with bright colors, you'll get a smile from the monk or nun at the entrance.	65536	40
Along the same line, men are required to wear trousers covering the knees.	65536	16
This too can be borrowed from the stock at the entrance but that clothing isn't washed after every user so you may not feel comfortable wearing these skirts. One size fits all for men!	65536	37
Majorcan cuisine, like that of similar zones in the Mediterranean, is based on bread, vegetables and meat (specially pork), and uses olive oil throughout.	65536	33
A simple popular dinner, especially during the summer, is the Pa amb Oli: Bread with olive oil, tomato, and any available condiments such as cheese, tunafish, etc.	65536	38
All nouns, alongside the word Sie for you, always begin with a capital letter, even in the middle of a sentence.	65536	26
This is an important way to distinguish between some verbs and objects.	65536	14
It also arguably makes reading easier, though writing is somewhat complicated by the need to find out whether a verb or adjective is used in a substantivized form.	65536	32
Pronunciation is relatively easy in Italian since most words are pronounced exactly how they are written	65536	18
The main letters to watch out for are c and g, since their pronunciation varies based on the following vowel.	65536	23
Also, make sure to pronounce r and rr differently: caro means dear, whereas carro means chariot.	65536	23
Persian has a relatively easy and mostly regular grammar.	65536	11
Therefore, reading this grammar primer would help you learn much about Persian grammar and understand phrases better.	65536	20
Needless to say, if you know a Romance language, it will be easier for you to learn Portuguese.	65536	23
However, people who know a little Spanish may hastily conclude that Portuguese is close enough that it need not be studied separately.	65536	24
Pre-modern observatories are usually obsolete today, and remain as museums, or sites of education.	65536	19
As light pollution in their heyday was not the kind of problem it is today, they are usually located in cities or at campuses, easier to reach than those built in modern times.	65536	37
Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	65536	15
Cherry blossom viewing, known as hanami, has been a part of Japanese culture since the 8th century.	65536	25
The concept came from China where plum blossoms were the flower of choice.	65536	14
In Japan, the first cherry blossom parties were hosted by the emperor only for himself and other members of the aristocracy around the Imperial Court.	65536	28
Plants look their best when in a natural environment, so resist the temptation to remove even "just one" specimen.	65536	24
If visiting a formally arranged garden, collecting "specimens" is also going to get you ejected, without discussion.	65536	23
Singapore is generally an extremely safe place to be and very easy to navigate, and you can buy almost anything after arriving.	65536	24
But being placed in the "high tropics" just a few degrees north of equator you will need to deal with both heat (always) and strong sun (when the sky is clear, more rarely).	65536	41
There are also a few buses going north to Hebron, the traditional burial place of the Biblical patriarchs Abraham, Isaac, Jacob, and their wives.	65536	32
Check that the bus you are thinking of taking goes into Hebron and not just to the nearby Jewish settlement of Kiryat Arba.	65536	26
Inland waterways can be a good theme to base a holiday around.	65536	14
For example visiting castles in the Loire Valley, the Rhine valley or taking a cruise to interesting cites on the Danube or boating along the Erie Canal.	65536	31
They also define routes for popular hiking and cycling trails.	65536	11
Christmas is one of the most important holidays of Christianity, and is celebrated as the birthday of Jesus.	65536	21
Many of the traditions surrounding the holiday have been adopted also by non-believers in Christian countries and non-Christians around the world.	65536	28
There's a tradition to pass the Easter night awake at some exposed point to see the sunrise.	65536	19
There are of course Christian theological explanations for this tradition, but it may well be a pre-Christian Spring and Fertility ritual.	65536	25
More traditional churches often hold an Easter Vigil on Saturday night during the Easter weekend, with the congregations often breaking into celebration at the stroke of midnight to celebrate Christ's resurrection.	65536	34
All animals that originally arrived in the islands came here either by swimming, flying or floating.	65536	18
Due to the long distance from the continent mammals were unable to make the journey making the giant tortoise the primary grazing animal in the Galapagos.	65536	28
Since the arrival of man to the Galapagos, many mammals have been introduced including goats, horses, cows, rats, cats and dogs.	65536	27
If you visit the Arctic or Antarctic areas in the winter you will experience the polar night, which means that the sun doesn't rise above the horizon.	65536	30
This offers a good opportunity to see the Aurora borealis, as the sky will be dark more or less around the clock.	65536	25
As the areas are sparsely populated, and light pollution therefore often not a problem, you will also be able to enjoy the stars.	65536	26
Japanese work culture is more hierarchical and formal that what Westerners may be used to.	65536	16
Suits are standard business attire, and coworkers call each other by their family names or by job titles.	65536	21
Workplace harmony is crucial, emphasizing group effort rather than praising individual accomplishments.	65536	15
Workers must often get their superiors' approval for any decisions they make, and are expected to obey their superiors' instructions without question.	65536	27
