,Sentences,Values
788,يُطمئن الحجزُ المُسبق المسافرَ بأنّه سيكونُ لديه مكانٌ للنوم بمجرّد وصوله إلى وجهتهِ المقصودةِ.,282.1297607421875
789,على الرغم من أنك قد تجد أنه من الممكن حجز أشكال أخرى من الإقامة، مثل أماكن التخييم، من خلال وكيل السفر، إلا أنه غالباً ما يكون لدى وكلاء السفر صفقات مع فنادق معينة.,286.0238037109375
790,جرت العادة على تقديم وكلاء السفر باقات تشمل الإفطار، وترتيبات التنقل من وإلى المطار أو حتى باقات مجمّعة تشمل الطيران والفنادق.,260.4402770996094
791,كما يمكنهم الاحتفاظ بالحجز لك إذا كنت بحاجة إلى وقت للتفكير في العرض أو شراء مستندات أخرى لوجهتك (على سبيل المثال، التأشيرة).,288.7474365234375
792,بالرغم من ذلك، يجب توجيه أي تعديلات أو طلبات عبر وكيل السفر أولاً وليس مباشرة إلى الفندق.,224.59390258789062
793,بالنسبة لبعض المهرجانات، فإن الغالبية العظمى من الحاضرين في المهرجانات الموسيقية يقررون التخييم في الموقع معتبرين ذلك جزءًا مهمًا من التجربة.,273.16815185546875
794,إذا أردت أن تقترب من الأحداث، فيجب عليك أن تدخل باكراً وذلك للحصول على موقع تخييم قريب من الموسيقى.,244.19253540039062
795,تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت، إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل.,263.9651184082031
796,تضم البعض من المهرجانات مناطق تخييمٍ خاصةٍ للعائلات التي معها أولاد صغار.,206.65985107421875
797,في حال كنت تعبر منطقة بحر البلطيق الشمالية في الشتاء، فيجب أن تفحص موقع الكابينة، إذ أن المرور عبر الجليد يسبب ضوضاء صاخبة للغاية للأشخاص الأكثر تضرراً.,307.8285217285156
798,تشملُ رحلات سانت بطرسبرغ البحرية قضاء بعض الوقت في المدينة. يُعفى ركاب الرحلات البحرية من متطلبات الحصول على تأشيرة الدخول (راجع الشروط).,274.4359436035156
799,تبذل الكازينوهات عادة الكثير من الجهود لزيادة الوقت والمال الذي ينفقه الضيوف. عادة ما تكون النوافذ والساعات غائبة، وقد يكون من الصعب العثور على مخارج.,288.49139404296875
800,لديهم عادة وجبات خاصة، ومشروبات، وعروض ترفيهية، للحفاظ على مزاج الضيوف الجيد، وإبقائهم في المبنى.,257.78924560546875
801,تُقدِم بعض الأماكن مشروبات كحولية مجانًا، ولكن يعيق السُكْر الحُكم الصحيح على الأمور ويعلم جميع المقامرين الجيدين أهمية أن يبقى المقامر واعيًا.,296.791259765625
802,يجب على كل من يقود سيارته على ارتفاعات عالية أو فوق الممرّات الجبليّة أن يأخذ بعين الاعتبار إمكانيّة تساقط الثّلوج أو الجليد أو درجات الحرارة تحت الصّفر.,277.46929931640625
803,على الطرق الجليدية والثلجية، يكون الاحتكاك منخفضاً ولا تتمكّن من القيادة كما لو كنت تقود على أسفلت ناعمٍ.,266.5636291503906
804,وأثناء العواصف الثلجية، قد تسقط كمية من الثلج تكون كافية لتوقفك لوقت قصير جداً.,219.2815704345703
805,قد يتسبب تساقط الجليد أو هبوب رياح جليدية أو عملية التكثّفِ أو وجودِ الجليد على نوافذ السيارات في محدودية الرؤية.,283.2646179199219
806,من ناحية أخرى، تعتبر الظروف الجليدية والثلجية طبيعية في العديد من البلدان، وتستمر حركة المرور في الغالب دون انقطاع على مدار السنة.,282.2783508300781
807,ربما تكون رحلات السفاري هي أكبرُ عاملِ جذبٍ سياحيٍ في إفريقيا والفعالية الأهم بالنسبة لكثيرٍ من الزوار.,273.1288146972656
808,يُستخدم مصطلح رحلات السفاري عادةً للإشارة إلى السفر عبر البلاد لمشاهدة الحياة البرية المذهلة في أفريقيا، لا سيّما في السافانا.,299.2823181152344
809,تميل بعض الحيوانات، مثل الفيلة والزراف، إلى الاقتراب بشكل وثيق من السيارات وسوف تسمح المعدات القياسية بالمشاهدة الجيدة.,275.2336120605469
810,تشعر الأسود والفهود والنمور بالخجل أحياناً ويمكنكم رؤيتهم بشكل أفضل باستعمال المنظار.,215.77035522460938
811,"السفاري سيراً على الأقدام (تسمى أيضاً ""تنزه الأدغال"" أو ""التنزه سيراً على الأقدام"" أو ""التنزه"") تتكون من المشي لمسافات طويلة، إما لبضع ساعات أو عدة أيام.",245.41241455078125
812,ستقام دورة الألعاب الأولمبية للمعاقين في الفترة من 24 أغسطس إلى 5 سبتمبر عام 2021، وستقام بعض أحداث الدورة في مواقع أخرى في أنحاء مختلفة من اليابان.,304.345947265625
813,بعد استضافة مدينة طوكيو الألعاب الأولمبية عام 1964، ستصبح المدينة الآسيوية الوحيدة التي استضافت دورة الألعاب الأولمبية الصيفية مرتين.,266.205078125
814,إذا حجزت رحلات الطيران والإقامة الخاصة بك لعام 2020 قبل الإعلان عن التأجيل، فربما تواجه موقفاً حرجاً.,257.42474365234375
815,تتفاوت سياسات الإلغاء، ولكن اعتباراً من أواخر آذار، لم تعد معظم سياسات الإلغاء المستندة إلى فيروس كورونا حتى تموز عام 2020، عندما كان من المقرر أن يتم تنظيم الألعاب الأوليمبية.,273.3707275390625
816,"من المتوقع أن أغلب تذاكر الحدث ستبلغ تكلفتها بين 2,500 ين و 130,000 ين أما كلفة العادية النموذجية فستكون حوالي 7,000 ين.",299.53466796875
817,يساعد كيّ الملابس المبلّلة على تجفيفها. توفّر العديد من الفنادق مكواة وطاولة كيّ للاستعارة، حتى إذا لم تكن موجودة بالغرفة.,308.6180419921875
818,في حالة عدم تواجد أي مكواة، أو إن كنت لا تفضل ارتداء الجوارب المكوية، إذن تستطيع أن تجرب استخدام مجفف الهواء، إذا كان متاحاً.,285.9710693359375
819,لا تجعل القماش يصبح ساخنًا أكثر من اللازم (مما قد يؤدي إلى انكماشه أو احتراقه في أسوأ الحالات).,250.31268310546875
820,هناك طرق مختلفة لتنقية المياه، بعضها مجدية أكثر ضد تهديدات معينة.,181.35572814941406
821,في بعض المناطق يكفي غليان الماء لمدة دقيقة، وفي مناطق أخرى تحتاج إلى غليها لعدة دقائق.,212.10446166992188
822,تختلف المرشحات من حيث الفاعلية، إذا كان لديك أي مخاوف، فعليك التفكير في شراء مياهك في زجاجات محكمة الغلق من شركة حسنة السمعة.,262.8304138183594
823,من المحتمل أن يواجه المسافرون آفات حيوانية ليسوا على دراية بها في مناطقهم الأصلية.,191.51028442382812
824,قد تُفسد الآفات الطعام، وتسبب الإزعاج، أو تسبب ردود فعل تحسسية في الحالات الأسوأ، وتنشر السم، أو تنقل العدوى.,280.01690673828125
825,فالأمراض المعدية ذاتها، أو الحيوانات الخطرة التي يمكن أن تصيب أو تقتل الناس بالقوة، لا توصف عادة بأنها آفات.,264.6783447265625
826,التسوق في السوق الحرة فرصة لشراء بضائع معفاة من الضرائب والرسوم في أماكن محددة.,183.79750061035156
827,بإمكان المسافرين المتجهين إلى بلدان تفرض ضرائب مرتفعة، في بعض الأحيان، أن يوفروا مبلغ مالي كبير، وبالأخص فيما ينفقونه على منتجات كالمشروبات الكحولية والتبغ.,292.31597900390625
828,يحتوي الامتداد بين بوينت ماريون و فيرمونت على أصعب ظروف القيادة على طريق بافلو-بيتسبرغ السريع، حيث يمر بشكل منتظم عبر تضاريس غابات معزولة.,313.07232666015625
829,إذا لم تكن معتاداً على القيادة على الطرق الريفية، فكن حذراً: يوجد دائماً منحدرات حادة وممرات ضيقة ومنحنيات حادة.,255.02084350585938
830,حدود السرعة المعلنة أقل بشكل ملحوظ مما كانت عليه في الأقسام السابقة واللاحقة — عادة 35-40 ميل في الساعة (56-64 كم / ساعة) — والطاعة الصارمة لهم أكثر أهمية من غير ذلك.,327.77801513671875
831,غريب، بالرغم من أن خدمة الهواتف النقالة أقوى هنا من الكثير من المناطق الأخرى بالطريق. على سبيل المثال غابات بنسلفانيا.,278.6238098144531
832,المعجنات الألمانية جيدة للغاية، وفي بافاريا هي غنية جداً ومتنوعة، تشبه معجنات جارتها الجنوبية، النمسا.,262.736083984375
833,معجنات الفاكهة شائعة حيث يُطهى التفاح في المعجنات على مدار العام في حين يظهر الكرز والبرقوق خلال الصيف.,242.1396484375
834,تحتوي العديد من المخبوزات الألمانية على اللوز، والبندق، وجوز الأشجار الأخرى. وغالبًا ما يتناول الألمان الكعك الشعبي مع فنجان من القهوة القوية.,289.8292236328125
835,إذا أردت بعض المعجنات الصغيرة والغنية، جرّب ما يُسمّى ببيرلينر أو بفانكوكن أو كرابفن وذلك حسب المنطقة.,283.7816467285156
836,الكاري هو عبارة عن طبق من الأعشاب والبهار مع اللحوم أو الخضار.,140.6817169189453
837,"قد يكون بهار الكاري ""جافاً"" أو ""رطباً"" حسب مقدار السائل.",148.40728759765625
838,في المناطق الداخلية من شمال الهند وباكستان، ينتشر استخدام الزبادي في طبق الكاري، بينما في جنوب الهند وبعض المناطق الساحلية الأخرى في شبه القارة الهندية، ينتشر استخدام حليب جوز الهند.,275.77447509765625
839,يمثّل الطعام الإندونيسي مصطلحاً جامعاً يشمل مجموعة كبيرة من المطابخ الإقليمية المنتشرة في نواحي إندونيسيا، نظراً لوجود 17000 جزيرة في إندونيسيا لتفاضل بينهم.,280.50726318359375
840,لكن إن تم استعماله من دون مصطلحات إضافية، فإن المصطلح يميل ليعني أن الطعام أصله من المناطق الوسطى والشرقية للجزيرة الرئيسية جافا.,265.97882080078125
841,متوفرٌ الآن على نطاقٍ واسعٍ في جميع أنحاء جزر الأرخبيل، يتميّز المطبخ الجاويّ بمجموعةٍ من الأطباق المتبّلة ببساطةٍ، النكهات السّائدة التي يفضّلها الجاويّون هي الفول السوداني والفلفل والسّكر (خاصة سكر جوز الهند الجاوي) والتوابل العطرية المختلفة.,302.591796875
842,تعتبر الرّكائب دعاماتٍ لأقدام الفارس تتدلّى على جانبيّ السّرج.,186.90618896484375
843,وهي توفر المزيد من الاستقرار للفارس ولكن يمكن أن تكون لها مخاوف أمان بسبب احتمال أن تعلق أقدام الفارس بها.,255.42080688476562
844,إذا سقط الخيّال من فوق الحصان لكن بقيت قدمه عالقة في الطوق، قد يتم جره إذا ركض الحصان بعيداً. هناك عدد من الاحتياطات التي يمكن اتخاذها للحد من ذلك الخطر.,267.8128662109375
845,أولاً، يرتدي معظم الخيالين أحذية ركوب الخيل ذات الكعب والنعل الناعم الضيق للغاية.,213.60128784179688
846,ثانيًا، تحتوي بعض السروج، وخاصة السروج الإنجليزية، على قضبان أمان تُتيح لفرو الركاب بالسقوط من السرج عند سحبه للخلف عند نزول الراكب.,283.7076416015625
847,وادي كوشامو - وجهة التسلق الأولى في تشيلي، والمعروفة باسم يوسمايت في أمريكا الجنوبية، مع مجموعة متنوعة من الجدران وصخور الجرانيت الكبيرة.,295.4469299316406
848,يقوم المتسلّقون من جميعِ أنحاءِ العالمِ باستمرار بإنشاء طرقٍ جديدةٍ بين الجدران المحتملةِ التي لا نهاية لها، حيث تشمل القمم مناظر خلابةٍ من فوقها.,311.3659362792969
849,الرياضات الثلجية على المنحدرات، والتي تشمل التزلج والتزحلق على الجليد، هي من الرياضات الشعبية التي تنطوي على الانزلاق إلى أسفل التضاريس المغطاة بالثلوج بواسطة الزلاجات أو لوح التزلج المثبتة في قدميك.,254.09103393554688
850,"يعتبر التزلج نشاطاً رئيسياً خلال السفر وله عدد كبير من المتحمسين، والذين يُعرفون أحياناً باسم ""متشردي التزلج""، حيث يخططون لقضاء إجازات كاملة تتمركز حول التزلج في مكان معين.",298.4010925292969
851,إن فكرة التزلج قديمة جداً — يعود تاريخ لوحات الكهوف التي تصور المتزلجين إلى سنة ٥٠٠٠ قبل الميلاد!,258.3363952636719
852,يعود تاريخ التزلج على المنحدرات كرياضة إلى القرن السابع عشر على الأقل، وفي عام 1861 تم افتتاح أول نادي تزلج ترفيهي بواسطة النرويجيين في أستراليا.,303.5521240234375
853,التزلج بحقيبة الظهر: يسمى هذا النشاط أيضاً التزلج في المناطق غير المأهولة، أو رحلات التزلج أو المشي لمسافات طويلة على الجليد.,267.0967102050781
854,إنه مرتبط بجولات التزلج على جبال الألب أو تسلق الجبال، ولكنه لا ينطوي عادةً على جولات التزلج على الجليد أو تسلق الجبال، إذ يُمارسان في تضاريس منحدرة بشدة ويتطلبان زلاجات أكثر صلابة وأحذية طويلة.,215.4545440673828
855,فكر في مسار التزلج على الجليد باعتباره مسارًا مماثل للمشي لمسافات طويلة.,183.62332153320312
856,في الظروف الجيدة، ستستطيع قطع مسافات أطول إلى حد ما من المشي، ولكن نادراً ما ستصل لسرعات تزلج المسافات الطويلة بلا حقيبة ظهر ثقيلة وفي مسارات مجهّزة.,272.18853759765625
857,أوروبا قارة صغيرة نسبياً ولكن فيها العديد من الدول المستقلة. وفي ظل الظروف العادية، فإن السفر عبر عدة بلدان يعني اضطرارك إلى المرور عبر طلبات الحصول على التأشيرة ومراقبة جوازات السفر عدة مرات.,297.401611328125
858,وبالرغم من ذلك، فإن منطقة شنغن تعمل إلى حد ما كدولة واحدة في هذا الشأن.,176.68309020996094
859,طالما أنكم باقون في هذه المنطقة، يمكنكم عبور الحدود بشكل عام من دون الحاجة للمرور بنقاط تفتيش جوزات السفر مرة أخرى.,276.2956237792969
860,وعلى نحو مماثل، فمن خلال الحصول على تأشيرة شنغن، لن تكون في احتياج إلى التقدم بطلب للحصول على تأشيرات الدخول لكل دولة من البلدان الأعضاء في شنغن على حدة، وبالتالي توفير الوقت والمال والأعمال الورقية.,254.10577392578125
861,تضع بعض وكالات الضرائب تعريفاً للتحف بأنها بضائع زاد عمرها عن مائة عام، ولكن ليس هناك تعريف جامع لما نعتبره تحفاً من العناصر المصنّعة.,298.42755126953125
862,للتعريف اختلافات جغرافية، حيث قد يكون الحد العمري أقصر في أماكن مثل أمريكا الشمالية منه في أوروبا.,247.6101531982422
863,قد تعرف منتجات الحرف اليدوية على أنها تحف رغم أنها أحدث من السلع المماثلة التي أنتجت جماعيًا في الماضي البعيد.,245.07635498046875
864,تُعد تربية الرنة مصدر رزق مهم بالنسبة للصاميين، كما أن الثقافة المحيطة بالتجارة مهمة أيضاً للعديد من أصحاب المهن الأخرى.,281.9029846191406
865,وحتى تقليدياً، وعلى الرغم من ذلك، لم يشترك جميع قومية سامي في تربية الرنة على نطاق واسع، لكنهم كانوا يعيشون من صيد الأسماك والصيد وما شابه ذلك، واستخدموا الرنة في الغالب كحيوانات للجر.,280.57318115234375
866,يعمل العديد من الساميين اليوم في الحرف الحديثة. وتُعد السياحة دخلًا مهماً في سابمي، منطقة الساميين.,217.5723876953125
867,"بالرغم من انتشار استخدام كلمة ""غجر"" وخاصةً في أوساط غير الرومن، إلا أنها تعتبر كلمة مسيئة لارتباطها بصور نمطية سلبية وتصورات غير دقيقة عن الرومن.",299.42108154296875
868,إذا أصبحت الدولة التي ستزورها خاضعة لمشورة تتعلق بالسفر، فقد يتأثر التأمين الصحي للسفر أو تأمين إلغاء الرحلة.,263.4017333984375
869,ربما ترغب أيضاً في طلب المشورة من حكومات غير حكومتك، ولكن نصيحة تلك الحكومات صادرة خصيصاً لمواطنيها.,246.62277221679688
870,على ذكر مثال واحد، قد يواجه المواطنون الأمريكيون في الشرق الأوسط مواقف تختلف عما يواجهه الأوروبيون أو العرب.,255.54147338867188
871,تحذيرات السفر هي مجرد ملخصٍ للوضعِ السياسيِّ في بلد ما.,170.20082092285156
872,غالباً ما تكون الآراء المقدّمة سريعةً وعامةً ومبسطةً مقارنةً بالمعلومات الأكثر تفصيلاً المتوفرة في أماكن أخرى.,276.7206115722656
873,الطقس القاسي هو المصطلح العام لأي ظاهرة مناخية خطيرة قد تسبب ضررًا أو اضطرابًا اجتماعيًا خطيرًا، أو خسارة في الأرواح.,288.1401062011719
874,قد يحدث الطقس القاسي في أي مكان في العالم، وتوجد أنواع مختلفة منه اعتمادًا على الجغرافيا، والطبوغرافيا، والظروف الجوية.,254.856689453125
875,إن الرياح الشديدة والبَرَد والتهطال المفرط والحرائق البرية هي أشكال وآثار الطقس الشديد، وكذلك العواصف الرعدية والأعاصير والفيضانات والأعاصير الحلزونية.,292.040771484375
876,تشمل الظواهر المناخية الإقليمية والموسمية الشديدة: العواصف الثلجية والجليدية والترابية.,188.709716796875
877,يُنصح المسافرون بشدة أن يلّموا بأي مخاطر لوقوع أحداث طقس قاسية في الأماكن التي يزورونها لما لذلك من تأثير على خطط سفرهم.,276.3105163574219
878,وكل من يخطط لزيارة دولة قد تعتبر منطقة حرب فلابد وأن يحصل على تدريب مهني.,191.04917907714844
879,"قد يُفضي البحث على الإنترنت عن ""دورة البيئة العدائية"" إلى عنوان شركة محلية.",187.75418090820312
880,عادةً ما تشمل الدورة جميع المشاكل التي تتم مناقشتها هنا بتفصيلٍ أكبر بكثيرٍ وعادةً ما يكون من خلال التجربة العملية.,277.7269287109375
881,تستمر الدورة عادةً من 2 إلى 5 أيام وتتضمن لعب الأدوار والكثير من الإسعافات الأولية وفي بعض الأحيان التدرب على الأسلحة.,278.6731262207031
882,يوجد العديد من الكتب والمجلات التي تتناول البقاء على قيد الحياة في البرية بينما المطبوعات التي تتناول مناطق الحرب قليلة.,251.65631103515625
883,يجب على المسافرين الذين يخططون لإجراء جراحة إعادة تحديد الجنس في الخارج التأكّد من أنهم يحملون وثائق صالحة لرحلة العودة.,278.7049255371094
884,يتفاوت استعداد الحكومات لإصدار جوازات سفر بلا ذكر لنوع الجنس (X) أو إصدار مستندات محدثة لتناسب اسم أو نوع جنس مرغوب فيهما.,304.467529296875
885,يختلف استعداد الحكومات الأجنبية في احترامها لهذه الوثائق إلى حدٍ بعيد.,177.0382080078125
886,وأصبحت عمليات التفتيش في نقاط التفتيش الأمنية أكثر تعدياً على الخصوصيات بكثير في حقبة ما بعد 11 سبتمبر عام 2001.,273.4879150390625
887,يجب ألا يتوقع المتحولين جنسياً قبل الجراحة المرور عبر الماسحات مع الحفاظ على خصوصيتهم و كرامتهم.,239.1659698486328
888,تيارات السحب هي التدفق العائد من الأمواج التي تقطع الشاطئ، غالباً عند الشعاب المرجانية أو شيءٍ من ذلك القبيل.,251.5248565673828
889,نظراً للتّضاريس تحت المياه، يتركّز التّدفق العائد في بضعة أقسام عميقةٍ، وقد يتشكّل تيارٌ سريعٌ إلى المياه العميقة هناك.,287.2167663574219
890,تنتجُ معظمُ الوفيّاتِ عن الإرهاقِ في محاولةِ السّباحة عكس التيّار، وهو ما قد يكونُ مستحيلاً.,256.6582946777344
891,حالما تسبح خارج التيار ستكون السباحة في العودة لا تقل سهولة عن المعتاد.,158.64633178710938
892,حاول استهداف مكان لا يسيطر عليك التيار فيه مرة أخرى أو، على حسب مهاراتك وما إذا لاحظ وجودك أحدهم، قد يكون انتظار الإنقاذ اختيار آخر.,281.99298095703125
893,تحدث صدمة العودة إلى الوطن الأم أسرع من الصدمة الثقافية (تقصر مرحلة شهر العسل)، وتستمر لفترة أطول، ويمكن أن تكون أكثر حدة.,292.87933349609375
894,في بعض الأحيان، يواجه المسافرون الذين يجدون سهولة في التكيف مع الثقافة الجديدة صعوبة خاصة في إعادة التكيف مع ثقافتهم الأصلية.,274.0372009277344
895,عند العودة إلى الوطن بعد العيش في الخارج، تكون قد تكيفت مع الثقافة الجديدة وفقدت بعضاً من عاداتك من ثقافة وطنك.,251.40248107910156
896,عندما سافرت إلى الخارج في البداية، ربما كان الناس صبورين ومتفهمين، مع العلم أن المسافرين في بلد جديد بحاجة إلى التكيف.,260.10272216796875
897,قد لا يتوقع الناس أن الصبر والتفاهم ضروريان أيضاً للمسافرين العائدين إلى ديارهم.,192.7444305419922
898,إن عرض الصوت والضوء الهرمي واحد من أمتع الأشياء الموجودة بالمنطقة للأطفال.,178.22348022460938
899,بإمكانك أن ترى الأهرام في الظلام وفي صمت قبل أن يبدأ العرض.,145.35403442382812
900,يمكنك أن تسمع صوت السيّاح والبائعين هنا دائماً عادةً. فقصة الصوت والضوء تشبه قصة كتابٍ.,234.82025146484375
901,وُضع أبو الهول كخلفيّة وراوٍ لقصّة طويلة.,129.79808044433594
902,يتم عرض المشاهد على الأهرامات و تضاء الأهرامات المختلفة.,113.16505432128906
903,جزر شيتلاند الجنوبية، اكتشفت في 1819 وتدعي ملكيتها العديد من الدول، وعليها أكثر القواعد، التي بلغ عدد القواعد النشطة منها 16 في 2020.,304.04644775390625
904,يقع الأرخبيل علي بعد 120 كيلومتر من شمال شبه الجزيرة. الأكبر هي جزيرة الملك جورج وبها مستوطنة فيلا لاس إستريلاس.,284.57940673828125
905,ومن بين أماكن أخرى جزيرة ليفينغستون، وديسبشن حيث توفر كالديرا، المغمورة ببركان لا يزال نشطًا، ميناءً طبيعيًا خلاباً.,316.54205322265625
906,تُعد أرض إلسوورث هي المنطقة الواقعة جنوب بينينسولا، ويحدها بحر بلنغهاوزن.,226.13941955566406
907,وتندمج جبال شبه الجزيرة هنا في الهضبة، ثم تعود إلى الظهور لتشكيل سلسلة جبال إلسورث، التي تمتد لمسافة 360 كم، والتي يقسمها نهر مينيسوتا جلاسير.,329.16912841796875
908,يحتوي الجزء الشمالي أو سلسلة سانتينيل على أعلى جبال في القارة القطبية الجنوبية، فينسون ماسيف حيث تبلغ ذروته ما يعادل 4892 متر جبل فينسون.,308.9131774902344
909,في المواقع البعيدة، مع غياب تغطية الهاتف الخلوي، قد يكون الهاتف المتصل بالقمر الصناعي هو الخيار الوحيد.,240.28158569335938
910,الهاتف الذي يعمل بالأقمار الصناعية لا يعد عموماً بديلاً عن الهاتف المحمول، إذ يجب أن تكون في الخارج في وجود خط رؤية واضح مع القمر الصناعي لإجراء مكالمةٍ هاتفيةٍ.,263.7519226074219
911,تُستخدم الخدمة بشكل متكرر من خلال الشحن، بما في ذلك زوارق التنزه، وكذلك البعثات الاستكشافية التي لديها احتياجات للبيانات والصوت عن بعد.,279.412841796875
912,لابد من وجود مزوِّد خدمة هاتف محلي قادر على تقديم مزيد من المعلومات عن طرق الاتصال بهذه الخدمة.,233.42916870117188
913,يعد السفر والتعلم خياراً أكثر شيوعاً لأولئك الذين يخططون لسنة الاستراحة.,189.49771118164062
914,يتمتع الأمر بشعبية خصوصاً بين من أنهى مرحلة التعليم المدرسي، فهو يسمح لهم بقضاء عام قبل الالتحاق بالجامعة، بلا مخاطرة بتعليمهم.,280.1468200683594
915,في الكثير من الأحيان، يمكن أن يحسّن التسجيل في دورة تدريبية لمدة عام خارج البلاد فرصك في الالتحاق بالتعليم العالي في بلدك الأم عند عودتك.,284.7211608886719
916,عادة ما تكون هناك رسوم للتسجيل في تلك البرامج التعليمية.,133.4855499267578
917,"تعتبر فنلندا وجهةً رائعةً لركوب القوارب. تحتوي ""أرض الألف بحيرة"" أيضاً على الآلاف من الجزر، في البحيرات وفي الأرخبيل الساحلي كليهما.",286.96966552734375
918,لا تحتاج إلى يخت في الأرخبيل والبحيرات.,97.58535766601562
919,مع أنّ الأرخبيلات الساحلية وأكبر البحيرات كبيرة بما يكفي لأي يخت، إلا أن القوارب الصغيرة أو حتى قوارب الكاياك تقدم تجربة مختلفة.,279.87432861328125
920,القوارب هي هواية وطنية في فنلندا، حيث أنه يوجد قاربٌ لكل سبعةِ أو ثمانيةِ أشخاصٍ.,240.62940979003906
921,هذا يقابله النرويج، والسويد ونيوزيلندا، ولكنه فريد تماماً (على سبيل المثال في هولندا، الرقم من واحد إلى أربعين).,290.1985778808594
922,تتميز معظم رحلات البلطيق المتميزة بإقامة طويلة في سانت بطرسبرغ، روسيا.,195.1643524169922
923,هذا يعني أنه يمكنك زيارة المدينة التاريخية لبضعةِ أيام كاملة أثناء العودة والنوم على متن السفينةِ ليلًا.,251.84231567382812
924,إذا كنت ستسافر ضمن الرحلات الاستكشافية الساحلية على متن السفن، فلن تحتاج إلى تأشيرة منفصلة (اعتباراً من سنة 2009).,275.49151611328125
925,تُميز بعض الرحلات مدينة برلين الألمانية في الكتيبات؛ فكما ترون من الخريطة أعلاه، فإن برلين ليست مكانًا بالقرب من البحر ولا يشمل سعر الرحلة زيارة المدينة.,274.2919616699219
926,يمكن أن يكون السفر بالطائرة تجربة مرعبة للأشخاص من جميع الأعمار والخلفيات، خاصةً إذا لم يسافروا من قبل أو تعرضوا لحادثٍ مؤلمٍ.,268.351318359375
927,إنه ليس أمراً يُخجل منه: فهو لا يختلف كثيراُ عن المخاوف الشخصية و الأشياء الأخرى المكروهة و التي يمتلكها الكثير من الناس.,272.18646240234375
928,قد يساعد فهم شيء ما حول كيفية عمل الطائرات وما يحدث أثناء الرحلة البعض في التغلب على الخوف الذي ينبع من المجهول أو من عدم السيطرة.,275.5751037597656
929,يتم دفع مبالغ جيدة لشركات الشحن لإيصال الأشياء بسرعة. عادة ما يكون الوقت مهماً للغاية فيما يتعلق بمستندات العمل، البضائع وقطع الغيار للإصلاحات العاجلة.,320.2809753417969
930,تمتلك الشركات الأكبر طائراتها الخاصة، في بعض الخطوط، ولكن كانت هناك مشكلة للخطوط الأخرى والشركات الأصغر.,239.2242431640625
931,في حالة إرسالهم الأشياء عن طريق الشحن الجوي، فربما يستغرق الأمر عدة أيام في بعض الطرق للتفريغ والجمارك.,252.88304138183594
932,إرسال الطرود كأمتعة يتم فحصها كان الطريق الأوحد لتستلمها سريعاً، ولكن لا تسمح القوانين الداخلية لشركات الطيران بإرسال أمتعة بلا راكب، لذا يأتي دورك في هذه المرحلة.,283.319580078125
933,الطريق البديهي لتتمكن من السفر على الدرجة الأولى أو درجة رجال الأعمال هي تخصيص مبلغ مالي كبير لتحصل على هذا الامتياز (أو أفضل لك أن تنيب شركتك في القيام بذلك).,277.53216552734375
934,مع ذلك، فإن هذا لا يأتي بثمن بخس: كقواعد الإبهام الصارمة، يمكنك أن تتوقع أن تدفع ما يصل إلى أربعة أضعاف الأجرة الاقتصادية العادية للأعمال التجارية، وأحد عشر ضعفاً للدرجة الأولى!,273.2379150390625
935,بصفة عامة، لا جدوى من البحث عن خصومات لمقاعد فئة رجال الأعمال أو الدرجة الأولى على الرحلات المباشرة من A إلى B.,279.7302551269531
936,تعلم الخطوط الجوية جيداً أن هناك مجموعة رئيسية محددة من المسافرين مستعدون لدفع الكثير من المال مقابل أفضلية الوصول إلى مكان ما بسرعة وفي راحة، وتتم محاسبتهم وفقاً لذلك.,286.65240478515625
937,عاصمة مولدوفا كيشيناو. اللغة المحلية هي الرومانية لكن الروسية مستخدمة على نطاق واسع.,215.4745330810547
938,مولدوفا جمهورية متعددة الأعراق عانت من صراع عرقي.,135.6386260986328
939,في سنة 1994 أدى هذا النزاع إلى إنشاء جمهورية ترانسنيستريا التي نصبت نفسها بنفسها في شرق مولدوفا، والتي لها حكومتها و عملتها الخاصة غير أنه غير معترف بها من قبل أي دولة عضو في الأمم المتحدة.,317.74993896484375
940,ولقد أعيد تأسيس الروابط الاقتصاديّة بين هذين الجزأين من مولدوفا على الرّغم من الفشل في المفاوضات السياسيّة.,265.5492858886719
941,"الديانة الرئيسية في ""مولدوفا"" هي المسيحية الأرثوذكسية.",142.87350463867188
942,تعد مدينة إزمير ثالث أكبر مدينة في تركيا ويبلغ عدد سكانها حوالي 3.7 مليون نسمة، وبها ثاني أكبر ميناء بعد اسطنبول، كما تعد مركزاً متميزاً للنقل.,303.2477722167969
943,كانت مدينة سميرنا القديمة ذات يوم، وهي الآن مركز تجاري حديث ومتطور ومزدحم، يقع حول خليج ضخم محاط بالجبال.,285.67828369140625
944,تتميز الشوارع الواسعة والمباني ذات الواجهة الزجاجية ومراكز التسوق الحديثة بأسقف تقليدية من القرميد الأحمر وسوق القرن الثامن عشر والمساجد والكنائس القديمة، على الرغم من أن المدينة تتمتع بجو أكثر من أوروبا المتوسطية مقارنة بتركيا التقليدية.,303.3721923828125
945,توفر قرية هالدارسفيك إطلالات على جزيرة إيستروي القريبة وتحتوي على كنيسة فريدة بتصميم ثماني.,241.90664672851562
